"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"856",9669,345,219.56,1289.02,85.74,35.75,12.29,148.29,0.59,35.61,76,207,1276,141.84,13.85,2.91,0.34,0.87,"na",396.551724137931,21.76,"1"
"857",9683,438,1015.4,1523.73,109.5,49,11.38,164.92,0.46,46.49,76,993,1516,161.18,12.85,4.3,0.23,0.83,"na",527.710843373494,33.64,"1"
"858",9696,387,1574.51,1723.71,83.01,30.46,16.17,104.38,0.71,30.68,76,1570,1710,109.03,19,1.88,0.53,0.86,"na",450,11.68,"1"
"859",9709,328,1169.57,1896.88,86.81,36.43,11.46,39.42,0.55,35.23,76,1156,1908,34.59,13.27,3.18,0.31,0.82,"na",400,21.96,"1"
"860",9733,498,1617.63,350.84,110.33,47.84,13.25,166.99,0.51,45.61,77,1596,345,164.74,14.32,3.61,0.28,0.87,"na",572.413793103448,31.29,"1"
"861",9838,375,838.36,1929.1,111.25,35.35,13.51,102.61,0.38,39.62,77,836,1906,100.18,21.41,2.62,0.38,0.64,"na",585.9375,18.21,"1"
"862",9840,381,244.67,1942.52,119.2,43.66,11.11,28.38,0.34,46.53,77,226,1952,28.22,17.26,3.93,0.25,0.64,"na",595.3125,29.27,"1"
"863",9878,459,616.33,518.13,122.95,32.15,18.18,125.59,0.38,42.64,78,607,501,129.29,23.3,1.77,0.57,0.7,"na",655.714285714286,19.34,"1"
"864",9897,456,505.84,775.32,123.54,33.24,17.47,32.45,0.38,41.73,78,494,790,44.03,23.89,1.9,0.53,0.68,"na",670.588235294118,17.84,"1"
"865",9903,101,900.01,828.32,40.97,15.47,8.31,76.68,0.76,16.12,78,895,835,60.26,9.33,1.86,0.54,0.88,"na",114.772727272727,6.79,"1"
"866",9933,355,1022.14,1370.76,92.43,37.86,11.94,70.61,0.52,36.77,78,1016,1388,67.62,14.28,3.17,0.32,0.8,"na",443.75,22.49,"1"
"867",9937,424,308.12,1381.71,93.84,36.91,14.63,3.51,0.61,36.5,78,291,1377,170.54,16.83,2.52,0.4,0.86,"na",493.023255813953,19.67,"1"
"868",9947,404,106.29,1694.18,92.43,29.54,17.42,15.95,0.59,30.61,78,98,1707,38.37,21,1.7,0.59,0.84,"na",480.952380952381,9.61,"1"
