ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
9351,342,84.23,35.72,12.19,0.61,34.71,13.44,2.93,0.34,0.87,0
7420,315,76.18,30.36,13.21,0.68,30.27,14.0,2.3,0.44,0.9,0
7454,335,82.53,34.5,12.36,0.62,32.76,12.51,2.79,0.36,0.91,0
2789,410,105.154,40.101,13.018,0.466,43.324,16.916,3.08,0.325,0.772,0
255,555,167.48,39.284,17.988,0.249,50.695,27.952,2.184,0.458,0.539,0
77,238,67.598,24.286,12.478,0.655,24.352,14.597,1.946,0.514,0.856,0
872,128,46.527,14.73,11.064,0.743,16.492,12.0,1.331,0.751,0.865,0
2562,348,80.912,26.198,16.913,0.668,28.018,20.414,1.549,0.646,0.83,0
4307,147,55.11,16.94,11.05,0.61,19.7,13.0,1.53,0.65,0.8,0
2050,148,45.456,17.42,10.818,0.9,17.72,11.0,1.61,0.621,0.931,0
9915,346,87.36,35.64,12.36,0.57,33.96,13.23,2.88,0.35,0.88,0
2215,573,197.622,55.371,13.176,0.184,69.354,22.794,4.202,0.238,0.505,0
900,104,36.87,12.014,11.022,0.961,13.038,11.314,1.09,0.917,0.912,0
7112,385,88.91,34.5,14.21,0.61,34.18,17.56,2.43,0.41,0.81,0
3966,165,56.18,19.22,10.93,0.66,21.63,13.28,1.76,0.57,0.81,0
9669,345,85.74,35.75,12.29,0.59,35.61,13.85,2.91,0.34,0.87,0
318,341,89.397,32.793,13.24,0.536,32.65,15.71,2.477,0.404,0.805,0
8672,276,68.18,24.23,14.5,0.75,25.81,16.44,1.67,0.6,0.89,0
6326,303,79.5,32.65,11.82,0.6,32.25,14.2,2.76,0.36,0.87,0
6654,493,123.64,53.17,11.81,0.41,50.57,13.6,4.5,0.22,0.83,0
7466,500,121.54,51.39,12.39,0.43,49.66,15.29,4.15,0.24,0.8,0
6542,315,81.6,33.54,11.96,0.59,33.24,12.0,2.81,0.36,0.88,0
6348,495,106.67,45.55,13.84,0.55,44.64,15.01,3.29,0.3,0.87,0
4614,473,127.44,35.62,16.91,0.37,44.29,23.02,2.11,0.47,0.65,0
2136,336,88.326,30.532,14.012,0.541,31.305,17.0,2.179,0.459,0.824,0
720,337,85.983,37.435,11.462,0.573,35.805,13.0,3.266,0.306,0.83,0
2025,245,61.355,20.079,15.536,0.818,21.541,17.278,1.292,0.774,0.897,0
3704,297,82.08,34.45,10.98,0.55,33.54,12.52,3.14,0.32,0.83,0
8593,425,97.05,31.71,17.06,0.57,35.0,21.58,1.86,0.54,0.82,0
3321,180,51.698,17.449,13.135,0.846,19.416,13.992,1.328,0.753,0.907,0
7206,529,120.85,52.74,12.77,0.46,50.25,14.85,4.13,0.24,0.81,0
976,145,48.627,18.444,10.01,0.771,20.0,11.18,1.843,0.543,0.918,0
3275,135,45.355,13.741,12.509,0.825,15.524,13.0,1.099,0.91,0.882,0
9878,459,122.95,32.15,18.18,0.38,42.64,23.3,1.77,0.57,0.7,0
7475,339,99.98,31.38,13.76,0.43,32.89,18.34,2.28,0.44,0.74,0
345,327,84.083,32.338,12.875,0.581,33.838,15.176,2.512,0.398,0.846,0
883,112,38.385,13.261,10.754,0.955,14.142,10.0,1.233,0.811,0.945,0
1306,160,48.527,15.492,13.15,0.854,17.464,14.0,1.178,0.849,0.879,0
497,367,112.368,47.496,9.838,0.365,46.648,13.33,4.828,0.207,0.717,0
8661,579,175.24,63.55,11.6,0.24,69.07,20.43,5.48,0.18,0.59,0
9583,144,51.94,17.53,10.46,0.67,18.6,11.83,1.68,0.6,0.84,0
4491,542,166.75,50.86,13.57,0.24,57.38,21.01,3.75,0.27,0.54,0
761,142,45.113,14.027,12.889,0.877,15.264,13.864,1.088,0.919,0.893,0
1164,194,59.698,24.964,9.895,0.684,24.331,11.0,2.523,0.396,0.888,0
698,144,46.87,17.224,10.645,0.824,18.601,11.649,1.618,0.618,0.889,0
8221,349,104.47,36.44,12.19,0.4,39.7,16.26,2.99,0.33,0.71,0
3616,431,110.81,46.75,11.74,0.44,44.01,13.91,3.98,0.25,0.79,0
9102,131,45.21,14.63,11.4,0.81,16.4,12.0,1.28,0.78,0.9,0
7323,302,85.5,29.66,12.96,0.52,30.89,16.99,2.29,0.44,0.77,0
3372,342,90.811,26.006,16.744,0.521,33.121,18.805,1.553,0.644,0.813,0
2183,166,55.355,20.576,10.272,0.681,21.378,11.498,2.003,0.499,0.843,0
6355,533,130.95,47.7,14.23,0.39,52.01,19.71,3.35,0.3,0.69,0
6472,535,125.05,55.04,12.38,0.43,51.97,13.83,4.45,0.22,0.84,0
9257,393,100.91,37.59,13.31,0.48,36.25,16.39,2.82,0.35,0.81,0
4017,592,150.37,39.02,19.32,0.33,51.62,26.07,2.02,0.5,0.64,0
2682,303,86.912,26.845,14.371,0.504,30.083,17.669,1.868,0.535,0.759,0
2965,351,88.912,34.121,13.098,0.558,36.62,16.322,2.605,0.384,0.787,0
3340,350,94.569,38.528,11.566,0.492,38.079,14.311,3.331,0.3,0.774,0
8687,165,67.11,19.1,11.0,0.46,23.26,13.86,1.74,0.58,0.69,0
6227,112,41.21,14.95,9.54,0.83,15.52,9.0,1.57,0.64,0.93,0
1305,105,39.456,13.972,9.569,0.848,14.56,10.286,1.46,0.685,0.886,0
871,171,51.698,15.903,13.69,0.804,17.889,14.0,1.162,0.861,0.877,0
8238,271,65.6,21.26,16.23,0.79,22.8,18.34,1.31,0.76,0.88,0
3556,270,77.25,31.39,10.95,0.57,31.06,12.52,2.87,0.35,0.82,0
3595,491,104.81,27.83,22.46,0.56,32.7,24.71,1.24,0.81,0.84,0
1585,362,79.255,31.08,14.83,0.724,31.78,16.942,2.096,0.477,0.898,0
6663,260,73.5,31.12,10.64,0.6,31.24,11.74,2.93,0.34,0.86,0
2159,548,128.368,50.636,13.779,0.418,53.451,17.198,3.675,0.272,0.786,0
2584,453,111.64,37.018,15.581,0.457,40.608,18.729,2.376,0.421,0.805,0
9327,443,95.98,38.47,14.66,0.6,37.34,16.34,2.62,0.38,0.84,0
9186,591,110.47,41.63,18.08,0.61,42.45,20.39,2.3,0.43,0.87,0
911,113,41.698,13.571,10.602,0.817,15.264,11.649,1.28,0.781,0.869,0
5230,462,99.15,30.25,19.45,0.59,34.21,22.61,1.56,0.64,0.8,0
6805,394,86.08,28.51,17.6,0.67,31.3,20.76,1.62,0.62,0.86,0
9714,240,65.11,22.36,13.67,0.71,25.08,14.0,1.64,0.61,0.89,0
6769,584,154.41,42.18,17.63,0.31,45.49,25.68,2.39,0.42,0.69,0
7335,585,155.2,49.65,15.0,0.31,52.2,20.0,3.31,0.3,0.7,0
884,362,90.083,36.38,12.669,0.561,36.688,13.379,2.871,0.348,0.862,0
7991,264,91.15,19.79,16.98,0.4,26.93,21.0,1.17,0.86,0.7,0
839,182,53.941,16.912,13.702,0.786,19.416,15.0,1.234,0.81,0.901,0
7660,134,50.28,20.47,8.34,0.67,20.62,9.89,2.46,0.41,0.83,0
980,113,41.213,12.531,11.481,0.836,14.422,11.783,1.091,0.916,0.893,0
5673,273,68.67,27.24,12.76,0.73,26.63,14.03,2.14,0.47,0.87,0
1365,101,38.971,13.667,9.41,0.836,15.556,10.436,1.452,0.689,0.902,0
320,372,96.912,38.675,12.247,0.498,38.275,15.28,3.158,0.317,0.793,0
1830,197,57.598,20.762,12.081,0.746,22.204,13.313,1.719,0.582,0.881,0
6811,249,108.77,48.99,6.47,0.26,48.09,8.0,7.57,0.13,0.76,0
421,572,150.267,47.163,15.442,0.318,55.362,22.831,3.054,0.327,0.65,0
3412,216,104.083,43.674,6.297,0.251,45.398,9.302,6.936,0.144,0.649,0
6327,269,73.6,27.35,12.52,0.62,27.89,15.0,2.18,0.46,0.84,0
256,288,90.912,33.174,11.054,0.438,35.693,14.681,3.001,0.333,0.727,0
1925,107,38.385,13.529,10.07,0.913,14.318,10.0,1.343,0.744,0.934,0
8624,345,85.64,33.66,13.05,0.59,34.21,14.66,2.58,0.39,0.83,0
9404,534,121.3,28.73,23.67,0.46,36.35,28.5,1.21,0.82,0.75,0
6560,153,60.77,21.68,8.99,0.52,23.02,11.38,2.41,0.41,0.75,0
266,425,122.711,44.882,12.057,0.355,46.53,15.325,3.723,0.269,0.701,0
7834,291,75.94,31.04,11.94,0.63,30.08,13.32,2.6,0.38,0.88,0
8484,581,128.91,58.21,12.71,0.44,54.74,13.56,4.58,0.22,0.88,0
9550,300,95.15,27.41,13.94,0.42,32.65,19.0,1.97,0.51,0.69,0
7100,495,117.74,49.61,12.71,0.45,49.16,14.0,3.9,0.26,0.85,0
9168,307,77.84,29.87,13.09,0.64,31.91,15.61,2.28,0.44,0.85,0
5989,135,43.21,14.69,11.7,0.91,15.3,11.0,1.26,0.8,0.92,0
8452,375,101.25,38.7,12.34,0.46,40.2,16.08,3.14,0.32,0.76,0
6791,408,90.67,35.34,14.7,0.62,36.24,16.13,2.4,0.42,0.87,0
8085,100,42.04,16.75,7.6,0.71,18.03,8.63,2.2,0.45,0.87,0
5860,574,146.85,41.12,17.77,0.33,53.24,25.03,2.31,0.43,0.65,0
4371,533,87.15,26.56,25.55,0.88,28.65,26.12,1.04,0.96,0.92,0
2273,237,64.184,24.409,12.363,0.723,25.0,14.0,1.974,0.506,0.876,0
7332,463,104.47,44.73,13.18,0.53,44.41,16.2,3.39,0.29,0.82,0
5038,520,137.05,52.69,12.56,0.35,57.71,18.72,4.19,0.24,0.68,0
3675,305,82.18,35.66,10.89,0.57,34.21,11.63,3.28,0.31,0.87,0
898,178,52.284,18.602,12.183,0.818,21.024,13.0,1.527,0.655,0.913,0
7379,411,99.05,30.23,17.31,0.53,33.6,20.09,1.75,0.57,0.82,0
3814,148,49.7,15.55,12.12,0.75,17.8,14.0,1.28,0.78,0.85,0
8411,450,107.78,37.95,15.1,0.49,40.85,18.03,2.51,0.4,0.79,0
4797,304,72.77,29.01,13.34,0.72,29.07,14.44,2.17,0.46,0.92,0
9559,560,134.17,59.96,11.89,0.39,58.26,14.09,5.04,0.2,0.79,0
6831,385,101.05,41.63,11.77,0.47,41.77,13.6,3.54,0.28,0.82,0
5256,193,116.27,45.78,5.37,0.18,47.8,9.85,8.53,0.12,0.5,0
6794,245,67.25,21.16,14.74,0.68,22.36,16.9,1.44,0.7,0.85,0
298,386,89.64,39.002,12.601,0.604,37.643,13.435,3.095,0.323,0.872,0
6969,473,138.17,57.12,10.54,0.31,60.14,14.43,5.42,0.18,0.73,0
9451,287,76.57,33.17,11.02,0.62,32.56,12.38,3.01,0.33,0.84,0
7963,288,73.7,30.33,12.09,0.67,29.41,12.61,2.51,0.4,0.88,0
5760,308,90.91,34.33,11.42,0.47,36.69,13.94,3.01,0.33,0.77,0
1692,106,39.456,15.018,8.987,0.856,15.811,9.899,1.671,0.598,0.902,0
7706,225,61.11,21.76,13.16,0.76,23.43,15.56,1.65,0.6,0.87,0
9733,498,110.33,47.84,13.25,0.51,45.61,14.32,3.61,0.28,0.87,0
9250,321,83.25,24.99,16.36,0.58,27.86,20.3,1.53,0.65,0.82,0
8561,254,60.77,20.31,15.92,0.86,21.63,16.74,1.28,0.78,0.91,0
2415,556,119.054,36.131,19.593,0.493,37.802,25.941,1.844,0.542,0.774,0
7164,109,40.28,12.19,11.38,0.84,13.6,12.0,1.07,0.93,0.88,0
6368,511,128.37,54.85,11.86,0.39,52.84,15.26,4.62,0.22,0.78,0
6919,231,68.43,21.81,13.48,0.62,23.41,14.51,1.62,0.62,0.86,0
802,106,38.042,12.044,11.206,0.92,13.416,11.767,1.075,0.93,0.898,0
7098,505,129.54,50.72,12.68,0.38,54.2,16.12,4.0,0.25,0.74,0
1022,279,74.326,27.758,12.798,0.635,28.16,15.589,2.169,0.461,0.816,0
2564,415,120.368,32.969,16.027,0.36,38.328,24.0,2.057,0.486,0.656,0
200,320,87.154,33.16,12.287,0.529,32.45,16.46,2.699,0.371,0.784,0
5075,512,100.08,34.92,18.67,0.64,36.5,20.43,1.87,0.53,0.85,0
7436,518,117.05,49.11,13.43,0.48,47.54,15.25,3.66,0.27,0.84,0
7054,570,153.4,36.45,19.91,0.3,49.04,30.99,1.83,0.55,0.61,0
6331,386,140.61,31.17,15.77,0.25,37.0,21.43,1.98,0.51,0.66,0
7459,312,83.25,33.54,11.84,0.57,34.0,13.6,2.83,0.35,0.85,0
9353,522,143.34,34.72,19.14,0.32,45.61,28.11,1.81,0.55,0.63,0
5346,566,159.34,62.82,11.47,0.28,67.12,19.35,5.48,0.18,0.63,0
2905,302,75.841,29.229,13.156,0.66,30.887,15.784,2.222,0.45,0.87,0
9704,287,74.67,25.56,14.3,0.65,28.64,16.51,1.79,0.56,0.86,0
3738,323,102.57,31.37,13.11,0.39,35.47,15.56,2.39,0.42,0.77,0
699,157,68.184,22.095,9.047,0.424,25.179,12.0,2.442,0.409,0.742,0
2787,268,61.012,19.406,17.583,0.905,20.616,17.678,1.104,0.906,0.926,0
5756,493,105.05,41.09,15.28,0.56,41.4,19.46,2.69,0.37,0.8,0
2751,289,81.983,30.782,11.954,0.54,32.45,14.7,2.575,0.388,0.803,0
700,196,68.083,22.424,11.129,0.531,25.495,13.188,2.015,0.496,0.812,0
1038,153,47.456,16.368,11.902,0.854,18.028,12.0,1.375,0.727,0.916,0
7084,138,49.36,20.55,8.55,0.71,20.59,9.52,2.4,0.42,0.88,0
8760,117,43.46,12.81,11.63,0.78,14.42,12.0,1.1,0.91,0.88,0
3854,341,101.88,38.74,11.21,0.41,39.05,16.16,3.46,0.29,0.67,0
7102,418,102.43,45.71,11.64,0.5,43.42,12.73,3.93,0.25,0.87,0
6738,188,64.08,19.91,12.02,0.58,21.95,14.93,1.66,0.6,0.78,0
862,134,44.284,15.707,10.862,0.859,16.125,11.513,1.446,0.692,0.896,0
1654,110,40.042,15.065,9.297,0.862,15.524,9.758,1.62,0.617,0.894,0
2111,566,173.095,56.613,12.729,0.237,67.476,19.693,4.447,0.225,0.54,0
5249,223,98.18,44.99,6.31,0.29,44.38,8.02,7.13,0.14,0.77,0
869,167,55.355,15.851,13.414,0.685,17.72,14.0,1.182,0.846,0.872,0
467,566,175.48,38.707,18.618,0.231,61.188,30.372,2.079,0.481,0.486,0
2576,415,125.882,29.369,17.992,0.329,39.962,22.571,1.632,0.613,0.683,0
9075,147,78.33,35.65,5.25,0.3,35.51,7.16,6.79,0.15,0.68,0
2283,487,165.338,42.266,14.671,0.224,54.745,20.0,2.881,0.347,0.555,0
2984,260,83.497,25.825,12.819,0.469,26.87,17.15,2.015,0.496,0.746,0
5456,391,115.3,31.93,15.59,0.37,37.66,24.07,2.05,0.49,0.63,0
4615,143,53.7,19.98,9.11,0.62,20.22,10.24,2.19,0.46,0.81,0
8338,504,142.95,40.56,15.82,0.31,47.89,22.2,2.56,0.39,0.62,0
8396,373,102.12,44.26,10.73,0.45,43.14,13.37,4.12,0.24,0.81,0
2753,196,78.569,20.061,12.44,0.399,25.495,15.146,1.613,0.62,0.714,0
9880,381,93.25,35.98,13.48,0.55,36.06,16.64,2.67,0.37,0.8,0
9651,337,88.81,36.62,11.72,0.54,36.4,14.18,3.12,0.32,0.81,0
4267,372,116.12,34.67,13.66,0.35,44.1,18.68,2.54,0.39,0.66,0
3244,458,80.326,24.828,23.487,0.892,26.476,23.335,1.057,0.946,0.939,0
1220,295,80.184,34.367,10.929,0.577,33.377,12.373,3.145,0.318,0.853,0
1006,252,77.74,21.358,15.022,0.524,24.042,18.385,1.422,0.703,0.772,0
8301,557,93.74,28.13,25.21,0.8,31.38,26.16,1.12,0.9,0.91,0
9090,358,91.01,38.15,11.95,0.54,37.16,12.97,3.19,0.31,0.87,0
9420,348,87.5,37.39,11.85,0.57,36.67,13.52,3.16,0.32,0.86,0
954,155,48.627,16.624,11.871,0.824,18.868,13.0,1.4,0.714,0.904,0
2962,303,73.012,26.851,14.368,0.714,27.459,16.413,1.869,0.535,0.871,0
7240,489,113.25,50.81,12.25,0.48,48.51,13.92,4.15,0.24,0.85,0
6402,430,128.67,53.83,10.17,0.33,53.24,13.85,5.29,0.19,0.69,0
291,320,88.326,34.14,11.934,0.515,35.468,15.35,2.861,0.35,0.785,0
3542,293,82.08,35.36,10.55,0.55,34.99,11.63,3.35,0.3,0.86,0
8386,430,109.74,42.66,12.84,0.45,42.45,15.13,3.32,0.3,0.82,0
7693,275,74.08,29.63,11.82,0.63,29.73,13.31,2.51,0.4,0.85,0
6951,118,42.38,12.65,11.87,0.83,14.87,12.0,1.07,0.94,0.9,0
6263,121,42.04,16.15,9.54,0.86,17.2,10.61,1.69,0.59,0.92,0
9318,381,99.4,28.29,17.15,0.48,29.61,21.96,1.65,0.61,0.76,0
6797,278,118.85,29.05,12.19,0.25,41.23,18.86,2.38,0.42,0.58,0
9239,103,47.21,19.56,6.7,0.58,18.97,7.64,2.92,0.34,0.84,0
7330,170,50.04,16.97,12.76,0.85,18.44,13.28,1.33,0.75,0.92,0
7846,478,121.78,50.5,12.05,0.41,49.52,15.79,4.19,0.24,0.73,0
741,339,83.841,34.892,12.37,0.606,34.54,14.437,2.821,0.355,0.846,0
191,278,96.083,40.913,8.652,0.378,39.56,11.272,4.729,0.211,0.742,0
2972,437,109.154,45.342,12.271,0.461,45.607,14.558,3.695,0.271,0.832,0
2650,291,76.326,27.385,13.53,0.628,29.411,16.235,2.024,0.494,0.819,0
3635,241,65.84,21.18,14.49,0.7,22.2,16.16,1.46,0.68,0.86,1
4930,327,83.01,30.86,13.49,0.6,31.58,15.38,2.29,0.44,0.85,1
1227,105,38.627,13.87,9.639,0.884,14.866,10.607,1.439,0.695,0.913,1
6378,160,47.46,17.78,11.46,0.89,18.44,11.0,1.55,0.64,0.93,1
2980,214,64.184,25.139,10.839,0.653,26.926,12.612,2.319,0.431,0.859,1
4780,307,72.18,26.45,14.78,0.74,28.65,16.07,1.79,0.56,0.9,1
754,154,49.941,19.286,10.167,0.776,20.0,11.314,1.897,0.527,0.885,1
9425,254,72.28,27.81,11.63,0.61,28.64,14.94,2.39,0.42,0.81,1
7429,241,63.01,23.04,13.32,0.76,23.6,14.57,1.73,0.58,0.9,1
5466,150,46.63,14.88,12.83,0.87,16.64,13.0,1.16,0.86,0.9,1
4042,224,62.08,20.26,14.08,0.73,21.54,16.6,1.44,0.69,0.85,1
1182,130,42.87,16.187,10.226,0.889,16.763,10.914,1.583,0.632,0.915,1
9951,186,53.46,19.09,12.41,0.82,19.65,13.0,1.54,0.65,0.9,1
6949,106,38.38,13.36,10.1,0.9,14.87,10.73,1.32,0.76,0.93,1
8975,115,41.56,13.16,11.13,0.84,16.28,11.66,1.18,0.85,0.91,1
2953,163,51.113,19.06,10.889,0.784,20.248,11.0,1.75,0.571,0.913,1
2429,198,53.941,19.409,12.989,0.855,19.925,13.598,1.494,0.669,0.912,1
2821,212,67.012,26.65,10.128,0.593,28.302,12.65,2.631,0.38,0.835,1
2217,293,93.983,32.487,11.483,0.417,36.401,14.739,2.829,0.353,0.74,1
6829,192,57.11,22.21,11.0,0.74,22.8,12.73,2.02,0.5,0.87,1
1664,111,39.698,14.696,9.617,0.885,15.264,10.286,1.528,0.654,0.91,1
6205,216,58.53,22.77,12.08,0.79,24.21,13.0,1.88,0.53,0.92,1
2917,174,59.598,22.988,9.637,0.616,24.187,11.492,2.385,0.419,0.851,1
1962,111,38.87,14.256,9.914,0.923,14.866,10.607,1.438,0.695,0.925,1
1573,110,40.284,15.999,8.754,0.852,16.401,9.4,1.828,0.547,0.898,1
7881,149,48.87,15.88,11.95,0.78,17.46,12.75,1.33,0.75,0.89,1
1648,133,44.627,17.362,9.754,0.839,17.464,10.0,1.78,0.562,0.92,1
2513,191,59.698,21.092,11.53,0.673,23.707,13.453,1.829,0.547,0.84,1
9164,158,47.7,17.81,11.3,0.87,18.6,12.48,1.58,0.63,0.91,1
1812,113,39.213,14.222,10.116,0.923,15.264,11.0,1.406,0.711,0.934,1
5459,131,45.46,13.87,12.03,0.8,17.03,12.99,1.15,0.87,0.89,1
9680,208,59.11,20.6,12.85,0.75,21.19,14.0,1.6,0.62,0.89,1
1110,118,41.113,15.191,9.89,0.877,16.763,10.733,1.536,0.651,0.901,1
1943,135,42.87,15.374,11.181,0.923,16.155,12.0,1.375,0.727,0.928,1
8630,115,39.21,13.89,10.54,0.94,15.0,11.32,1.32,0.76,0.93,1
9263,105,38.28,11.92,11.21,0.9,13.42,11.83,1.06,0.94,0.89,1
8205,209,52.87,17.74,15.0,0.94,19.42,16.0,1.18,0.85,0.94,1
9386,228,61.84,22.5,12.9,0.75,23.85,14.1,1.74,0.57,0.88,1
878,164,47.113,16.999,12.284,0.928,17.804,12.728,1.384,0.723,0.921,1
4059,191,57.6,20.36,11.94,0.72,21.93,13.08,1.7,0.59,0.87,1
8228,183,55.94,19.81,11.76,0.73,20.25,13.0,1.68,0.59,0.87,1
7384,213,57.25,21.37,12.69,0.82,21.54,13.44,1.68,0.59,0.89,1
9007,244,64.28,22.52,13.79,0.74,24.21,14.86,1.63,0.61,0.88,1
9939,154,47.46,16.75,11.7,0.86,17.8,13.0,1.43,0.7,0.91,1
6771,388,93.05,35.78,13.81,0.56,36.88,15.15,2.59,0.39,0.83,1
6796,163,49.21,15.35,13.52,0.85,18.44,14.0,1.14,0.88,0.91,1
3597,208,58.28,21.35,12.4,0.77,21.84,13.0,1.72,0.58,0.9,1
3563,175,52.87,20.77,10.73,0.79,20.88,11.64,1.94,0.52,0.91,1
2663,263,84.669,21.238,15.767,0.461,25.71,20.761,1.347,0.742,0.738,1
1347,119,41.698,15.638,9.689,0.86,16.125,10.539,1.614,0.62,0.902,1
9416,246,71.6,23.68,13.23,0.6,25.94,16.28,1.79,0.56,0.82,1
5819,132,44.04,13.7,12.27,0.86,16.28,12.66,1.12,0.9,0.91,1
2184,329,84.426,29.629,14.138,0.58,30.083,16.263,2.096,0.477,0.818,1
1837,134,44.284,15.998,10.665,0.859,16.492,11.0,1.5,0.667,0.899,1
7216,219,61.11,22.04,12.65,0.74,23.35,13.42,1.74,0.57,0.88,1
6270,122,42.28,14.39,10.79,0.86,15.26,11.63,1.33,0.75,0.88,1
9527,204,55.7,20.51,12.67,0.83,21.54,13.0,1.62,0.62,0.93,1
5564,133,43.46,14.35,11.8,0.89,15.81,12.73,1.22,0.82,0.9,1
6795,149,46.87,16.21,11.7,0.85,18.03,13.0,1.39,0.72,0.91,1
9827,221,58.53,22.27,12.64,0.81,22.67,13.21,1.76,0.57,0.92,1
8243,193,55.36,18.93,12.98,0.79,20.0,13.95,1.46,0.69,0.88,1
1129,117,40.627,14.488,10.282,0.891,15.0,11.0,1.409,0.71,0.907,1
1986,137,44.527,16.31,10.695,0.868,17.088,11.628,1.525,0.656,0.898,1
74,141,46.042,15.723,11.418,0.836,16.763,12.0,1.377,0.726,0.898,1
5105,204,53.94,20.75,12.52,0.88,21.4,13.27,1.66,0.6,0.93,1
9042,226,61.01,22.55,12.76,0.76,24.08,14.14,1.77,0.57,0.91,1
1787,162,48.77,17.827,11.571,0.856,18.028,12.025,1.541,0.649,0.883,1
1893,117,39.698,14.438,10.318,0.933,15.0,10.607,1.399,0.715,0.911,1
688,187,52.527,20.693,11.506,0.852,21.401,12.6,1.798,0.556,0.926,1
8058,206,58.28,21.67,12.1,0.76,21.84,13.0,1.79,0.56,0.9,1
3689,194,53.94,19.89,12.42,0.84,20.62,13.96,1.6,0.62,0.9,1
9174,198,55.36,22.15,11.38,0.81,22.67,12.02,1.95,0.51,0.92,1
9024,220,58.53,21.95,12.76,0.81,22.85,13.6,1.72,0.58,0.93,1
5639,141,45.7,14.73,12.19,0.85,16.4,12.73,1.21,0.83,0.88,1
3490,126,43.7,14.02,11.44,0.83,15.65,12.0,1.23,0.82,0.88,1
1725,142,45.213,17.568,10.292,0.873,18.385,10.0,1.707,0.586,0.944,1
7665,203,59.11,20.64,12.52,0.73,21.95,13.0,1.65,0.61,0.89,1
1480,130,41.799,15.305,10.815,0.935,16.401,11.0,1.415,0.707,0.945,1
6010,217,62.77,23.02,12.0,0.69,24.21,13.42,1.92,0.52,0.88,1
7438,221,61.6,22.19,12.68,0.73,23.54,13.99,1.75,0.57,0.87,1
297,214,58.527,23.034,11.829,0.785,23.409,12.969,1.947,0.514,0.92,1
7147,173,49.46,17.3,12.73,0.89,17.89,13.0,1.36,0.74,0.91,1
1475,108,39.456,14.76,9.317,0.872,15.524,10.0,1.584,0.631,0.904,1
506,212,59.113,22.102,12.213,0.762,23.409,12.587,1.81,0.553,0.9,1
1935,125,41.698,15.31,10.395,0.903,16.125,11.18,1.473,0.679,0.909,1
8127,183,52.53,19.12,12.19,0.83,20.52,13.06,1.57,0.64,0.9,1
4617,167,49.11,17.0,12.51,0.87,17.69,12.97,1.36,0.74,0.91,1
3234,344,107.054,41.855,10.465,0.377,42.202,14.063,4.0,0.25,0.681,1
9487,109,41.46,13.33,10.41,0.8,15.62,11.6,1.28,0.78,0.88,1
479,185,52.284,19.793,11.9,0.85,21.26,12.728,1.663,0.601,0.934,1
6483,140,43.46,14.4,12.38,0.93,15.3,12.0,1.16,0.86,0.92,1
1363,131,42.627,16.282,10.244,0.906,16.492,10.0,1.589,0.629,0.942,1
1619,132,43.213,16.39,10.254,0.888,16.492,10.0,1.598,0.626,0.936,1
5101,336,83.01,30.51,14.02,0.61,32.31,17.47,2.18,0.46,0.82,1
844,179,50.284,18.151,12.556,0.89,18.868,13.728,1.446,0.692,0.92,1
7701,214,63.01,22.26,12.24,0.68,23.35,14.25,1.82,0.55,0.84,1
3512,528,137.5,62.96,10.68,0.35,59.03,12.76,5.9,0.17,0.81,1
128,115,40.042,13.488,10.856,0.901,14.866,12.0,1.242,0.805,0.906,1
7628,102,36.97,12.3,10.56,0.94,13.45,10.0,1.16,0.86,0.94,1
1747,183,51.113,18.929,12.309,0.88,19.313,12.649,1.538,0.65,0.924,1
6835,117,39.8,14.45,10.31,0.93,15.65,10.0,1.4,0.71,0.94,1
8658,158,50.87,18.43,10.91,0.77,19.42,11.96,1.69,0.59,0.88,1
9440,106,40.38,12.06,11.19,0.82,14.21,11.0,1.08,0.93,0.93,1
8963,135,50.53,14.66,11.72,0.66,17.0,12.87,1.25,0.8,0.83,1
7090,105,40.63,11.77,11.36,0.8,13.6,12.0,1.04,0.97,0.88,1
3393,114,42.284,15.356,9.452,0.801,16.643,10.607,1.625,0.616,0.891,1
2665,177,53.012,17.173,13.123,0.791,18.439,13.914,1.309,0.764,0.885,1
3543,170,49.94,18.39,11.77,0.86,19.1,12.73,1.56,0.64,0.9,1
9006,150,48.87,14.5,13.17,0.79,16.4,14.0,1.1,0.91,0.89,1
3299,184,58.184,22.852,10.252,0.683,24.207,12.348,2.229,0.449,0.866,1
9439,200,57.7,21.77,11.7,0.75,22.47,12.07,1.86,0.54,0.9,1
9515,237,69.36,24.28,12.43,0.62,25.0,14.0,1.95,0.51,0.84,1
7667,213,57.36,21.86,12.4,0.81,23.02,13.55,1.76,0.57,0.9,1
9452,182,53.7,19.97,11.6,0.79,21.4,13.18,1.72,0.58,0.9,1
3413,174,52.042,20.126,11.008,0.807,21.095,12.07,1.828,0.547,0.909,1
3590,180,52.77,19.75,11.6,0.81,21.1,12.73,1.7,0.59,0.91,1
7875,151,48.28,15.51,12.4,0.81,16.76,12.99,1.25,0.8,0.89,1
2506,237,59.355,22.381,13.483,0.845,23.087,14.23,1.66,0.602,0.929,1
866,195,54.527,19.917,12.466,0.824,20.616,13.868,1.598,0.626,0.894,1
7649,195,60.18,21.08,11.78,0.68,24.04,13.86,1.79,0.56,0.86,1
9324,233,65.7,22.68,13.08,0.68,22.85,14.0,1.73,0.58,0.89,1
5445,267,73.84,29.37,11.58,0.62,30.48,14.85,2.54,0.39,0.84,1
