ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
7745,130,55.841,19.307,8.573,0.524,21.954,9.899,2.252,0.444,0.772,1
7747,163,53.113,19.842,10.46,0.726,21.401,11.8,1.897,0.527,0.872,1
7749,128,54.184,19.379,8.41,0.548,22.023,9.799,2.304,0.434,0.778,1
7750,106,45.355,15.098,8.939,0.648,16.401,11.18,1.689,0.592,0.815,1
7755,132,61.598,20.266,8.293,0.437,23.345,10.0,2.444,0.409,0.693,1
7757,98,49.113,16.752,7.448,0.511,20.1,8.768,2.249,0.445,0.751,1
7759,118,53.598,18.782,7.999,0.516,21.84,10.028,2.348,0.426,0.722,1
7766,89,67.012,23.836,4.754,0.249,26.401,8.489,5.014,0.199,0.553,0
7771,115,59.598,18.656,7.849,0.407,23.601,10.118,2.377,0.421,0.732,1
7772,45,40.527,17.477,3.278,0.344,19.209,4.651,5.331,0.188,0.652,0
7774,138,59.012,19.605,8.962,0.498,21.84,10.196,2.188,0.457,0.773,1
7776,112,49.941,15.407,9.256,0.564,19.647,12.37,1.665,0.601,0.716,1
7777,121,48.527,17.955,8.58,0.646,20.248,9.839,2.093,0.478,0.829,1
7778,129,58.77,21.384,7.681,0.469,22.847,9.436,2.784,0.359,0.748,1
7779,111,51.012,16.894,8.366,0.536,19.105,9.807,2.019,0.495,0.74,1
7780,120,50.527,18.98,8.05,0.591,20.616,8.768,2.358,0.424,0.836,1
7782,284,95.983,31.343,11.537,0.387,34.366,13.682,2.717,0.368,0.785,0
7783,114,51.698,18.02,8.055,0.536,21.378,9.129,2.237,0.447,0.806,1
7784,124,53.941,17.059,9.255,0.536,20.224,10.457,1.843,0.543,0.765,1
7786,116,51.698,18.85,7.835,0.545,21.378,9.0,2.406,0.416,0.803,1
7787,123,53.598,20.631,7.591,0.538,23.324,8.771,2.718,0.368,0.834,1
7788,113,44.87,17.495,8.224,0.705,18.439,8.0,2.127,0.47,0.904,1
7792,43,26.971,11.48,4.769,0.743,12.207,5.814,2.407,0.415,0.878,0
7793,64,32.627,12.197,6.681,0.755,13.153,8.0,1.826,0.548,0.826,0
7797,148,54.042,19.447,9.69,0.637,21.932,9.894,2.007,0.498,0.884,1
7798,300,142.167,37.626,10.152,0.187,50.567,16.06,3.706,0.27,0.499,0
7799,53,47.355,13.285,5.079,0.297,17.0,8.222,2.615,0.382,0.495,0
7801,122,63.255,19.342,8.031,0.383,24.352,10.335,2.408,0.415,0.668,1
7803,198,79.983,23.931,10.534,0.389,27.857,13.77,2.272,0.44,0.735,0
7810,112,43.355,16.052,8.884,0.749,16.401,9.964,1.807,0.553,0.839,1
7811,125,52.184,18.365,8.666,0.577,20.809,10.437,2.119,0.472,0.806,1
7812,263,94.225,26.936,12.432,0.372,32.45,18.762,2.167,0.462,0.619,0
7813,122,47.698,15.959,9.733,0.674,17.088,11.0,1.64,0.61,0.836,1
7816,112,40.627,16.095,8.86,0.853,16.492,9.0,1.817,0.55,0.914,1
7821,555,165.037,37.988,18.602,0.256,46.098,22.15,2.042,0.49,0.719,0
7822,144,66.77,17.538,10.454,0.406,21.633,15.881,1.678,0.596,0.647,0
7825,118,57.012,19.327,7.774,0.456,23.854,9.899,2.486,0.402,0.747,1
7826,259,114.225,27.698,11.906,0.249,41.34,19.801,2.326,0.43,0.502,0
7828,44,50.87,16.551,3.385,0.214,22.204,5.234,4.89,0.205,0.497,0
7829,99,43.941,16.002,7.877,0.644,18.439,9.192,2.031,0.492,0.811,1
7833,324,105.64,28.245,14.605,0.365,32.802,18.228,1.934,0.517,0.719,0
7834,103,41.698,15.853,8.273,0.744,17.464,8.944,1.916,0.522,0.877,1
7835,98,43.456,15.363,8.122,0.652,17.088,9.254,1.892,0.529,0.831,1
7837,93,38.627,14.912,7.941,0.783,15.811,8.731,1.878,0.532,0.882,1
7839,101,45.355,16.63,7.733,0.617,19.235,9.192,2.151,0.465,0.792,1
7843,123,55.355,19.513,8.026,0.504,22.561,9.656,2.431,0.411,0.752,1
7847,107,49.355,17.055,7.988,0.552,20.616,9.192,2.135,0.468,0.805,1
7849,298,135.581,20.351,18.644,0.204,40.608,29.231,1.092,0.916,0.432,0
7850,147,67.74,22.151,8.45,0.403,27.203,10.654,2.622,0.381,0.708,1
7852,123,49.355,17.097,9.16,0.635,19.235,10.733,1.866,0.536,0.842,1
7854,137,57.355,21.797,8.003,0.523,25.08,9.806,2.724,0.367,0.799,1
7855,109,43.113,13.788,10.065,0.737,15.297,11.088,1.37,0.73,0.835,0
7856,342,170.995,29.951,14.539,0.147,45.343,32.345,2.06,0.485,0.384,0
7857,43,39.456,13.39,4.089,0.347,17.205,6.0,3.275,0.305,0.623,0
7859,123,59.012,18.717,8.367,0.444,23.601,10.188,2.237,0.447,0.709,1
7866,263,83.154,21.176,15.813,0.478,26.0,20.0,1.339,0.747,0.761,0
7869,73,41.113,13.057,7.118,0.543,15.0,10.302,1.834,0.545,0.723,0
7870,187,70.669,22.801,10.442,0.471,24.839,13.536,2.184,0.458,0.753,1
7871,369,145.095,46.518,10.1,0.22,55.731,15.29,4.606,0.217,0.596,0
7873,89,60.77,19.475,5.819,0.303,25.807,8.254,3.347,0.299,0.605,0
7874,362,83.841,29.758,15.489,0.647,30.265,16.863,1.921,0.52,0.856,0
7875,280,86.326,21.734,16.403,0.472,24.166,20.028,1.325,0.755,0.784,0
7876,344,101.64,30.554,14.335,0.418,34.366,16.444,2.131,0.469,0.814,0
7877,347,84.569,23.829,18.541,0.61,26.476,21.828,1.285,0.778,0.818,0
7878,357,117.196,27.534,16.509,0.327,34.059,22.018,1.668,0.6,0.658,0
7879,343,100.953,30.674,14.238,0.423,36.715,16.742,2.154,0.464,0.775,0
7881,141,47.355,16.52,10.867,0.79,18.439,11.833,1.52,0.658,0.865,1
7882,143,50.527,18.507,9.838,0.704,19.849,11.094,1.881,0.532,0.841,1
7884,145,52.77,15.537,11.883,0.654,18.028,13.0,1.307,0.765,0.801,1
7885,122,41.698,15.79,9.838,0.882,16.401,10.464,1.605,0.623,0.9,1
7886,294,91.397,25.719,14.555,0.442,27.803,17.221,1.767,0.566,0.798,0
7887,132,52.042,16.794,10.008,0.612,18.868,11.314,1.678,0.596,0.767,1
7888,143,57.598,18.19,10.01,0.542,20.248,11.264,1.817,0.55,0.827,1
7889,120,44.87,15.086,10.128,0.749,17.088,10.915,1.49,0.671,0.848,1
7890,144,48.77,17.116,10.712,0.761,18.788,11.543,1.598,0.626,0.865,0
7891,282,80.225,20.265,17.718,0.551,24.331,19.877,1.144,0.874,0.767,0
7892,392,115.296,34.644,14.407,0.371,41.869,18.901,2.405,0.416,0.674,0
7893,259,76.912,26.902,12.258,0.55,30.414,14.142,2.195,0.456,0.837,0
7895,97,40.527,14.952,8.26,0.742,16.155,9.487,1.81,0.552,0.847,1
7896,100,41.456,15.253,8.347,0.731,15.811,9.0,1.827,0.547,0.862,1
7897,155,53.113,17.01,11.602,0.69,18.385,12.0,1.466,0.682,0.873,1
7898,207,60.77,21.636,12.182,0.704,23.087,12.0,1.776,0.563,0.912,1
7900,112,46.87,17.206,8.288,0.641,19.416,9.0,2.076,0.482,0.836,1
7901,112,42.627,15.748,9.055,0.775,16.763,9.475,1.739,0.575,0.885,1
7902,265,91.64,22.276,15.146,0.397,26.627,18.949,1.471,0.68,0.693,0
7903,97,38.527,13.886,8.894,0.821,14.765,9.839,1.561,0.641,0.862,1
7907,99,42.284,13.978,9.018,0.696,15.297,10.0,1.55,0.645,0.839,1
7908,79,36.042,12.058,8.342,0.764,13.416,9.0,1.446,0.692,0.883,1
7909,107,42.627,16.197,8.411,0.74,17.464,9.0,1.926,0.519,0.87,1
7910,111,42.87,15.832,8.927,0.759,17.263,10.0,1.774,0.564,0.867,1
7911,123,49.355,16.738,9.357,0.635,18.439,10.594,1.789,0.559,0.809,1
7913,131,51.841,19.27,8.655,0.613,21.095,9.192,2.226,0.449,0.845,1
7914,132,50.284,18.438,9.115,0.656,20.616,10.0,2.023,0.494,0.877,1
7915,87,34.627,12.387,8.942,0.912,13.038,9.701,1.385,0.722,0.892,1
7916,139,53.113,18.882,9.373,0.619,20.881,10.955,2.015,0.496,0.822,1
7917,225,65.841,20.611,13.899,0.652,22.561,16.128,1.483,0.674,0.859,0
7919,188,63.355,20.844,11.484,0.589,25.632,13.0,1.815,0.551,0.817,0
7921,116,42.87,16.981,8.698,0.793,17.464,9.487,1.952,0.512,0.91,1
7922,141,57.598,19.981,8.985,0.534,22.361,9.839,2.224,0.45,0.82,1
7923,120,48.77,16.514,9.252,0.634,17.464,10.912,1.785,0.56,0.8,1
7924,341,88.569,28.192,15.401,0.546,30.806,18.177,1.831,0.546,0.789,0
7926,102,40.284,15.046,8.632,0.79,16.279,9.192,1.743,0.574,0.887,1
7927,109,43.113,16.25,8.54,0.737,17.464,9.391,1.903,0.526,0.876,1
7928,141,57.598,21.02,8.541,0.534,23.431,10.625,2.461,0.406,0.777,1
7929,101,42.527,14.184,9.066,0.702,15.232,10.307,1.565,0.639,0.835,1
7930,100,39.698,12.861,9.9,0.797,13.601,11.0,1.299,0.77,0.866,1
7932,110,47.941,16.692,8.391,0.601,19.105,9.707,1.989,0.503,0.786,1
7933,106,46.284,14.992,9.002,0.622,16.971,10.213,1.665,0.6,0.825,1
7934,166,56.669,19.653,10.755,0.65,21.095,12.6,1.827,0.547,0.832,1
7935,252,69.841,21.352,15.027,0.649,22.672,16.994,1.421,0.704,0.851,0
7936,395,104.125,33.218,15.14,0.458,37.537,18.385,2.194,0.456,0.812,0
7937,108,48.77,16.57,8.299,0.571,18.358,10.119,1.997,0.501,0.788,1
7938,269,103.64,20.264,16.902,0.315,29.614,20.237,1.199,0.834,0.62,0
7939,110,43.698,16.061,8.72,0.724,18.111,9.758,1.842,0.543,0.837,1
7940,84,34.627,12.87,8.31,0.88,13.892,9.0,1.549,0.646,0.933,1
7941,163,63.012,19.371,10.714,0.516,23.601,12.69,1.808,0.553,0.776,0
7942,124,51.355,17.048,9.261,0.591,19.698,10.357,1.841,0.543,0.813,1
7943,121,44.87,15.534,9.918,0.755,16.155,11.0,1.566,0.638,0.877,1
7944,139,59.255,19.735,8.968,0.497,21.633,11.672,2.201,0.454,0.743,1
7945,274,74.184,27.359,12.751,0.626,30.806,14.367,2.146,0.466,0.851,0
7946,116,46.77,15.713,9.4,0.666,16.125,11.497,1.672,0.598,0.814,1
7947,123,51.012,15.684,9.985,0.594,17.029,10.883,1.571,0.637,0.82,1
7948,102,45.113,14.671,8.852,0.63,16.492,9.0,1.657,0.603,0.816,1
7949,119,52.184,18.181,8.334,0.549,21.024,9.839,2.182,0.458,0.804,1
7950,125,52.527,18.747,8.49,0.569,19.416,9.799,2.208,0.453,0.781,1
7951,107,42.87,16.323,8.346,0.732,17.464,9.285,1.956,0.511,0.866,1
7952,155,53.355,18.484,10.677,0.684,19.849,12.021,1.731,0.578,0.852,1
7953,124,46.77,17.432,9.057,0.712,18.439,9.839,1.925,0.52,0.849,1
7954,84,36.385,14.251,7.505,0.797,14.56,8.0,1.899,0.527,0.898,0
7956,139,55.355,18.808,9.41,0.57,21.26,12.025,1.999,0.5,0.755,1
7957,137,57.012,19.446,8.97,0.53,23.259,11.49,2.168,0.461,0.723,1
7958,126,51.355,19.403,8.268,0.6,21.401,9.839,2.347,0.426,0.8,1
7959,118,40.627,15.082,9.961,0.898,15.811,11.094,1.514,0.66,0.911,1
7960,147,61.941,23.14,8.089,0.481,24.331,9.894,2.861,0.35,0.799,1
7961,98,45.113,13.735,9.085,0.605,15.811,10.0,1.512,0.661,0.8,1
7962,171,51.113,18.172,11.981,0.823,19.416,12.0,1.517,0.659,0.912,1
7963,252,111.882,34.687,9.25,0.253,44.911,13.753,3.75,0.267,0.526,0
7964,93,36.627,13.714,8.634,0.871,14.213,9.153,1.588,0.63,0.903,1
7965,131,53.598,18.432,9.049,0.573,20.396,10.752,2.037,0.491,0.796,1
7966,106,41.213,16.364,8.248,0.784,16.553,9.0,1.984,0.504,0.918,1
7967,95,39.113,15.917,7.599,0.78,16.279,8.433,2.095,0.477,0.86,1
7968,98,38.527,14.211,8.78,0.83,14.56,9.545,1.619,0.618,0.871,1
7969,104,43.698,15.253,8.681,0.684,16.401,10.047,1.757,0.569,0.849,1
7970,196,55.598,19.764,12.627,0.797,21.095,13.435,1.565,0.639,0.879,0
7971,119,48.77,17.21,8.804,0.629,19.647,9.947,1.955,0.512,0.801,1
7972,208,72.326,21.099,12.552,0.5,24.166,16.697,1.681,0.595,0.742,1
7973,102,39.113,14.506,8.953,0.838,16.125,9.192,1.62,0.617,0.876,1
7974,212,62.77,24.094,11.203,0.676,25.318,12.836,2.151,0.465,0.872,0
7975,119,53.598,18.513,8.184,0.521,19.925,9.48,2.262,0.442,0.818,1
7976,117,46.184,15.374,9.69,0.689,17.493,10.927,1.587,0.63,0.818,1
7977,159,51.113,18.531,10.925,0.765,20.248,12.481,1.696,0.59,0.881,0
7978,152,49.698,16.76,11.548,0.773,18.028,12.854,1.451,0.689,0.886,0
7979,187,63.841,22.554,10.557,0.577,24.042,12.254,2.137,0.468,0.81,0
7980,113,54.527,19.393,7.419,0.478,23.259,9.535,2.614,0.383,0.758,1
7981,202,67.497,18.824,13.663,0.557,22.825,15.305,1.378,0.726,0.794,0
7983,109,45.941,15.566,8.916,0.649,16.553,10.804,1.746,0.573,0.826,1
7986,100,44.87,16.011,7.952,0.624,18.601,8.918,2.013,0.497,0.791,1
7987,221,80.912,30.615,9.191,0.424,31.257,11.0,3.331,0.3,0.799,0
7988,154,49.113,16.285,12.041,0.802,17.889,12.965,1.353,0.739,0.906,0
7989,120,49.355,18.343,8.33,0.619,19.416,9.0,2.202,0.454,0.848,1
7990,97,37.213,12.644,9.768,0.88,13.416,10.119,1.294,0.773,0.898,1
7991,233,78.326,22.113,13.416,0.477,26.306,19.0,1.648,0.607,0.698,0
7992,127,55.355,17.885,9.041,0.521,21.024,11.485,1.978,0.505,0.777,1
7993,126,52.527,19.194,8.358,0.574,21.954,9.391,2.296,0.435,0.818,1
7994,127,53.355,18.519,8.732,0.561,21.84,10.218,2.121,0.472,0.794,1
7995,88,37.799,13.413,8.354,0.774,13.928,8.825,1.606,0.623,0.889,1
7996,165,56.527,17.25,12.179,0.649,21.095,13.0,1.416,0.706,0.811,0
7997,121,49.941,18.281,8.427,0.61,20.616,10.365,2.169,0.461,0.799,1
7998,122,51.355,18.023,8.619,0.581,19.723,9.839,2.091,0.478,0.819,1
7999,143,53.841,19.465,9.354,0.62,21.633,10.607,2.081,0.481,0.839,1
8000,92,41.456,14.2,8.249,0.673,16.279,9.646,1.721,0.581,0.821,1
8001,109,41.456,14.349,9.672,0.797,15.0,10.429,1.484,0.674,0.886,1
8003,96,39.456,14.888,8.21,0.775,15.811,9.585,1.813,0.551,0.861,1
8005,218,74.912,19.314,14.371,0.488,27.459,16.547,1.344,0.744,0.711,0
8006,129,51.941,17.725,9.267,0.601,19.235,10.752,1.913,0.523,0.814,1
8007,96,40.77,13.925,8.778,0.726,14.318,10.2,1.586,0.63,0.824,1
8013,125,51.941,19.207,8.286,0.582,21.401,9.186,2.318,0.431,0.809,1
8014,174,58.184,22.055,10.045,0.646,24.413,11.314,2.196,0.455,0.841,1
8015,111,47.355,16.484,8.574,0.622,17.493,9.604,1.923,0.52,0.825,1
8016,256,80.569,23.381,13.941,0.496,27.203,17.648,1.677,0.596,0.763,0
8019,127,51.456,19.386,8.341,0.603,21.213,9.0,2.324,0.43,0.833,1
8020,156,52.284,17.74,11.196,0.717,19.313,12.0,1.584,0.631,0.891,1
8021,114,50.527,17.725,8.189,0.561,19.105,9.24,2.164,0.462,0.781,1
8022,116,44.042,16.167,9.136,0.752,17.889,9.803,1.77,0.565,0.899,1
8024,141,49.113,17.67,10.16,0.735,18.974,11.207,1.739,0.575,0.865,1
8025,125,54.77,20.454,7.781,0.524,22.472,9.203,2.629,0.38,0.784,1
8026,110,52.184,16.889,8.293,0.508,19.647,10.0,2.037,0.491,0.783,1
8027,118,48.042,18.697,8.036,0.642,19.647,8.854,2.327,0.43,0.874,1
8028,85,37.456,13.099,8.262,0.761,13.601,9.0,1.585,0.631,0.859,1
8029,308,95.64,25.744,15.233,0.423,30.364,17.22,1.69,0.592,0.79,0
8030,108,40.284,15.087,9.115,0.836,15.811,10.0,1.655,0.604,0.893,1
8031,132,55.598,18.061,9.305,0.537,21.587,10.924,1.941,0.515,0.763,1
8034,113,46.527,16.18,8.892,0.656,18.385,10.151,1.82,0.55,0.866,1
8035,110,48.527,17.176,8.154,0.587,18.682,9.0,2.106,0.475,0.87,1
8036,290,95.154,23.046,16.022,0.402,25.08,18.331,1.438,0.695,0.815,0
8037,131,57.598,18.647,8.945,0.496,22.472,11.314,2.085,0.48,0.714,1
8038,137,58.184,19.836,8.794,0.509,22.804,10.725,2.256,0.443,0.772,1
8039,96,58.87,19.339,6.321,0.348,20.809,9.87,3.06,0.327,0.584,0
8041,137,56.77,18.658,9.349,0.534,20.518,10.912,1.996,0.501,0.815,1
8042,288,92.569,25.1,14.609,0.422,29.547,17.393,1.718,0.582,0.759,0
8043,73,36.87,14.105,6.589,0.675,15.232,7.603,2.141,0.467,0.793,0
8044,108,41.941,15.907,8.645,0.772,16.971,9.192,1.84,0.543,0.874,1
8045,105,41.113,15.044,8.886,0.781,15.652,9.947,1.693,0.591,0.837,1
8046,94,40.527,14.22,8.417,0.719,15.811,9.8,1.689,0.592,0.847,1
8047,296,89.64,26.577,14.181,0.463,28.443,15.613,1.874,0.534,0.817,0
8048,354,112.368,34.769,12.964,0.352,39.459,17.205,2.682,0.373,0.725,0
8049,90,37.456,15.269,7.505,0.806,15.652,8.497,2.035,0.492,0.878,1
8050,153,47.941,17.57,11.087,0.837,18.358,12.021,1.585,0.631,0.892,1
8051,133,54.284,19.615,8.633,0.567,21.84,9.63,2.272,0.44,0.792,1
8052,127,52.527,18.4,8.788,0.578,20.396,10.522,2.094,0.478,0.796,1
8053,123,47.941,17.175,9.118,0.673,18.682,10.286,1.884,0.531,0.831,1
8054,353,97.64,28.822,15.594,0.465,30.887,20.439,1.848,0.541,0.746,0
8055,126,47.456,16.825,9.535,0.703,19.416,10.0,1.764,0.567,0.866,1
8056,110,71.841,18.161,7.712,0.268,25.0,13.333,2.355,0.425,0.459,0
8057,369,110.953,25.232,18.62,0.377,30.806,23.068,1.355,0.738,0.701,0
8058,104,42.527,14.831,8.928,0.723,16.401,9.839,1.661,0.602,0.856,1
8060,127,51.698,19.601,8.25,0.597,21.471,9.803,2.376,0.421,0.819,1
8061,125,49.456,17.708,8.988,0.642,20.248,10.252,1.97,0.508,0.817,1
8062,202,61.841,18.507,13.897,0.664,20.125,16.444,1.332,0.751,0.824,1
8063,108,45.113,16.266,8.454,0.667,17.804,9.6,1.924,0.52,0.844,1
8064,175,55.598,19.878,11.209,0.711,20.616,12.323,1.773,0.564,0.868,1
8065,155,46.527,16.133,12.233,0.9,17.088,13.0,1.319,0.758,0.92,1
8066,111,40.284,14.626,9.663,0.86,15.811,10.461,1.514,0.661,0.881,1
8067,128,49.355,18.561,8.78,0.66,19.647,10.286,2.114,0.473,0.837,1
8068,128,45.113,15.898,10.251,0.79,17.72,11.0,1.551,0.645,0.889,1
8069,127,49.355,17.254,9.372,0.655,18.439,10.436,1.841,0.543,0.833,1
8070,174,52.77,18.312,12.098,0.785,19.416,13.674,1.514,0.661,0.872,1
8072,135,49.355,17.242,9.969,0.696,19.416,11.169,1.73,0.578,0.854,1
8073,337,100.125,28.038,15.303,0.422,30.414,18.821,1.832,0.546,0.718,0
8074,103,39.698,15.471,8.477,0.821,16.401,9.192,1.825,0.548,0.884,1
8076,422,108.125,27.839,19.3,0.454,32.985,23.233,1.442,0.693,0.723,0
8078,232,68.426,25.647,11.518,0.623,27.857,12.776,2.227,0.449,0.866,0
8079,125,45.941,17.04,9.34,0.744,17.72,10.199,1.824,0.548,0.865,1
8080,144,54.527,18.954,9.673,0.609,21.378,10.672,1.959,0.51,0.828,1
8082,262,78.083,30.424,10.965,0.54,31.78,13.234,2.775,0.36,0.824,0
8083,127,47.698,16.579,9.753,0.701,17.088,10.0,1.7,0.588,0.901,1
8084,152,57.598,16.693,11.593,0.576,18.601,12.4,1.44,0.694,0.833,1
8085,155,54.184,19.119,10.322,0.663,20.809,11.492,1.852,0.54,0.854,1
8086,145,48.527,17.085,10.806,0.774,18.601,12.021,1.581,0.632,0.879,1
8088,127,42.87,15.403,10.498,0.868,15.811,11.094,1.467,0.682,0.914,1
8089,197,66.426,21.299,11.777,0.561,24.739,13.0,1.809,0.553,0.819,1
8090,146,45.941,16.383,11.347,0.869,17.088,12.728,1.444,0.693,0.89,1
8091,178,56.87,19.331,11.724,0.692,20.518,12.362,1.649,0.607,0.864,1
8092,128,44.284,17.21,9.47,0.82,18.028,10.539,1.817,0.55,0.901,1
8093,108,48.042,17.526,7.846,0.588,18.385,8.713,2.234,0.448,0.828,0
8094,91,50.284,11.43,10.137,0.452,15.556,11.0,1.127,0.887,0.762,0
8095,72,38.142,12.598,7.277,0.622,14.422,7.967,1.731,0.578,0.823,0
8096,169,66.083,16.017,13.435,0.486,20.591,16.0,1.192,0.839,0.71,0
8097,233,74.426,19.974,14.852,0.529,23.345,16.829,1.345,0.744,0.798,0
8098,87,47.113,12.08,9.17,0.493,15.811,11.0,1.317,0.759,0.744,0
8099,429,144.652,48.419,11.281,0.258,54.203,19.076,4.292,0.233,0.552,0
8100,187,67.841,26.243,9.073,0.511,28.32,11.194,2.892,0.346,0.808,0
8101,271,108.125,29.294,11.779,0.291,38.833,15.947,2.487,0.402,0.644,0
8103,317,122.267,25.067,16.102,0.266,31.048,18.607,1.557,0.642,0.708,0
8104,348,100.912,27.615,16.045,0.429,31.953,21.663,1.721,0.581,0.714,0
8107,409,137.681,27.283,19.087,0.271,34.015,25.068,1.429,0.7,0.682,0
8108,159,57.598,19.744,10.254,0.602,21.095,11.766,1.926,0.519,0.799,1
8110,267,79.497,24.873,13.668,0.531,26.683,15.734,1.82,0.55,0.783,0
8111,42,24.971,9.018,5.93,0.846,10.0,6.708,1.521,0.658,0.84,0
8112,99,48.627,15.029,8.387,0.526,19.235,10.0,1.792,0.558,0.786,0
8113,298,96.468,26.889,14.111,0.402,29.428,19.23,1.906,0.525,0.687,0
8114,555,176.794,40.218,17.571,0.223,44.283,22.0,2.289,0.437,0.711,0
8116,413,146.167,35.48,14.821,0.243,39.623,21.891,2.394,0.418,0.649,0
8117,121,61.841,16.961,9.083,0.398,21.932,11.823,1.867,0.536,0.697,1
8119,46,65.255,12.693,4.614,0.136,18.358,8.486,2.751,0.364,0.404,0
8121,106,40.527,14.362,9.398,0.811,15.62,9.899,1.528,0.654,0.872,1
8123,117,65.497,15.139,9.84,0.343,19.209,13.341,1.538,0.65,0.654,0
8124,40,25.556,10.715,4.753,0.77,11.402,5.814,2.254,0.444,0.851,0
8125,129,64.426,20.259,8.107,0.391,25.239,9.839,2.499,0.4,0.741,1
8126,118,62.426,20.848,7.207,0.381,23.345,10.776,2.893,0.346,0.665,0
8127,265,101.296,18.779,17.968,0.325,24.739,19.799,1.045,0.957,0.73,0
8128,48,38.042,10.819,5.649,0.417,12.207,7.603,1.915,0.522,0.676,0
8129,190,74.912,20.693,11.691,0.425,22.472,15.962,1.77,0.565,0.728,0
8130,150,63.497,19.794,9.649,0.468,21.378,12.362,2.051,0.487,0.75,1
8133,123,75.397,17.315,9.045,0.272,22.804,12.789,1.914,0.522,0.606,0
8134,153,50.184,17.185,11.336,0.763,18.028,12.021,1.516,0.66,0.862,0
8135,127,54.527,18.152,8.908,0.537,20.616,10.0,2.038,0.491,0.791,1
8136,114,43.113,15.237,9.526,0.771,16.643,11.094,1.599,0.625,0.857,1
8137,111,43.113,16.497,8.567,0.75,17.692,9.192,1.926,0.519,0.888,1
8140,120,53.355,16.375,9.331,0.53,20.125,11.628,1.755,0.57,0.725,1
8141,139,56.77,20.978,8.437,0.542,23.601,9.98,2.487,0.402,0.801,1
8142,138,65.255,20.159,8.716,0.407,25.495,11.327,2.313,0.432,0.675,1
8143,98,42.284,13.305,9.378,0.689,16.125,10.0,1.419,0.705,0.86,1
8144,113,41.698,16.466,8.738,0.817,17.205,9.707,1.884,0.531,0.897,1
8145,337,127.681,35.983,11.924,0.26,40.025,15.008,3.018,0.331,0.699,0
8147,45,29.556,11.774,4.866,0.647,13.0,6.0,2.419,0.413,0.811,0
8148,44,28.385,11.722,4.779,0.686,11.402,5.0,2.453,0.408,0.838,0
8149,69,63.355,17.69,4.966,0.216,21.401,8.348,3.562,0.281,0.457,0
8150,100,38.627,14.176,8.982,0.842,14.56,9.0,1.578,0.634,0.917,1
8151,231,91.154,26.048,11.291,0.349,28.844,14.263,2.307,0.433,0.767,0
8152,113,57.255,17.89,8.042,0.433,21.541,11.015,2.225,0.45,0.713,1
8153,90,43.113,14.204,8.068,0.608,15.811,9.0,1.761,0.568,0.822,1
8155,122,53.355,19.63,7.913,0.539,22.091,9.644,2.481,0.403,0.79,1
8156,48,28.385,9.475,6.45,0.749,11.402,7.374,1.469,0.681,0.807,0
8157,91,41.698,17.762,6.523,0.658,17.804,7.738,2.723,0.367,0.847,1
8158,118,49.941,16.942,8.868,0.595,20.248,9.831,1.91,0.523,0.797,1
8159,43,27.213,9.929,5.514,0.73,10.817,6.708,1.801,0.555,0.819,0
8160,96,43.698,15.287,7.996,0.632,18.028,8.944,1.912,0.523,0.846,1
8161,171,64.669,22.844,9.531,0.514,26.077,11.305,2.397,0.417,0.801,1
8163,101,43.698,15.785,8.147,0.665,17.088,9.0,1.938,0.516,0.845,1
8164,92,36.87,13.208,8.868,0.85,14.318,9.839,1.489,0.671,0.864,1
8165,166,67.255,21.034,10.049,0.461,24.839,13.06,2.093,0.478,0.728,1
8166,103,39.213,14.38,9.12,0.842,15.232,9.7,1.577,0.634,0.896,1
8169,442,225.137,41.346,13.611,0.11,73.41,33.726,3.038,0.329,0.292,0
8170,112,48.527,15.529,9.183,0.598,16.125,9.95,1.691,0.591,0.8,1
8171,104,48.77,17.166,7.714,0.549,19.849,9.192,2.225,0.449,0.791,1
8173,220,75.598,22.365,12.524,0.484,25.239,14.819,1.786,0.56,0.753,0
8176,212,67.497,21.502,12.553,0.585,24.187,15.0,1.713,0.584,0.772,0
8178,119,50.184,16.951,8.939,0.594,18.385,9.778,1.896,0.527,0.838,1
8181,306,133.539,30.203,12.9,0.216,51.039,22.768,2.341,0.427,0.432,0
8182,110,50.284,18.44,7.595,0.547,20.396,9.519,2.428,0.412,0.753,1
8183,238,84.669,23.271,13.022,0.417,26.926,15.722,1.787,0.56,0.731,0
8184,109,48.284,17.682,7.849,0.588,19.925,9.291,2.253,0.444,0.796,1
8185,229,84.569,23.032,12.659,0.402,26.87,15.735,1.819,0.55,0.74,0
8186,127,53.941,18.297,8.838,0.548,20.881,10.0,2.07,0.483,0.786,1
8189,90,39.698,13.937,8.222,0.718,15.811,9.192,1.695,0.59,0.829,1
8190,124,67.012,19.784,7.98,0.347,26.926,10.441,2.479,0.403,0.667,1
8191,185,66.426,22.257,10.583,0.527,25.318,12.813,2.103,0.476,0.804,0
8192,108,49.355,17.424,7.892,0.557,20.809,9.192,2.208,0.453,0.821,1
8197,117,52.426,19.114,7.794,0.535,21.26,9.058,2.452,0.408,0.815,1
8198,130,63.255,18.265,9.062,0.408,23.324,11.678,2.016,0.496,0.653,1
8199,99,38.627,15.013,8.396,0.834,15.297,9.0,1.788,0.559,0.888,1
8201,139,52.77,19.364,9.14,0.627,21.84,10.286,2.119,0.472,0.808,1
8202,102,52.527,17.777,7.306,0.465,21.954,9.0,2.433,0.411,0.753,1
