ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,conidium
2077,95,36.627,13.873,8.719,0.89,14.56,9.0,1.591,0.628,0.913,1
2078,85,34.385,13.24,8.174,0.903,13.601,8.0,1.62,0.617,0.929,1
2090,107,40.627,13.273,10.265,0.815,14.866,11.0,1.293,0.773,0.884,1
2096,86,33.799,12.217,8.963,0.946,13.038,9.839,1.363,0.734,0.93,1
2097,86,34.042,11.795,9.283,0.933,12.649,9.803,1.271,0.787,0.901,1
2098,82,32.627,11.664,8.951,0.968,12.649,9.0,1.303,0.767,0.927,1
2099,63,28.042,9.267,8.656,1.0,10.44,9.0,1.071,0.934,0.894,1
2100,82,33.213,12.475,8.369,0.934,13.0,8.944,1.491,0.671,0.921,1
2101,79,36.042,15.13,6.648,0.764,15.264,7.155,2.276,0.439,0.893,1
2102,89,34.385,12.416,9.127,0.946,13.0,9.0,1.36,0.735,0.932,1
2103,82,33.213,12.18,8.572,0.934,13.038,9.192,1.421,0.704,0.921,1
2104,89,34.87,13.039,8.691,0.92,13.892,9.192,1.5,0.667,0.894,1
2105,106,38.627,13.928,9.69,0.893,14.765,10.429,1.437,0.696,0.91,1
2106,83,32.971,12.484,8.465,0.959,12.649,8.0,1.475,0.678,0.949,1
2107,90,34.627,13.185,8.691,0.943,13.892,9.192,1.517,0.659,0.933,1
2108,75,31.799,11.939,7.999,0.932,12.806,8.485,1.493,0.67,0.926,1
2109,71,30.627,11.407,7.925,0.951,12.166,8.0,1.439,0.695,0.904,1
2110,85,34.042,11.724,9.231,0.922,12.53,9.839,1.27,0.787,0.899,1
2111,88,35.213,13.411,8.354,0.892,14.318,9.0,1.605,0.623,0.917,1
2112,74,31.456,10.766,8.752,0.94,11.705,9.192,1.23,0.813,0.892,1
2113,84,33.456,12.587,8.497,0.943,13.416,9.192,1.481,0.675,0.903,1
2114,80,33.213,12.551,8.116,0.911,13.0,8.854,1.547,0.647,0.909,1
2115,84,33.799,12.347,8.662,0.924,13.038,9.0,1.425,0.702,0.923,1
2116,78,32.385,11.65,8.525,0.935,12.53,9.0,1.367,0.732,0.918,1
2117,78,32.385,11.562,8.589,0.935,12.207,9.0,1.346,0.743,0.918,1
2118,90,35.456,12.853,8.915,0.9,13.928,9.803,1.442,0.694,0.896,1
2119,86,33.213,12.004,9.122,0.98,12.649,9.0,1.316,0.76,0.925,1
2120,100,36.627,13.23,9.624,0.937,13.928,10.0,1.375,0.727,0.922,1
2121,84,32.87,12.11,8.831,0.977,12.53,9.192,1.371,0.729,0.908,1
2122,85,33.456,12.347,8.765,0.954,13.0,9.391,1.409,0.71,0.904,1
2123,90,36.627,12.788,8.961,0.843,13.601,9.707,1.427,0.701,0.878,1
2124,88,34.042,12.151,9.221,0.954,13.0,9.899,1.318,0.759,0.917,1
2125,87,33.799,12.636,8.767,0.957,13.416,9.0,1.441,0.694,0.941,1
2126,107,39.456,14.93,9.125,0.864,15.264,9.775,1.636,0.611,0.911,1
2127,95,36.042,12.953,9.338,0.919,13.892,9.899,1.387,0.721,0.909,1
2128,101,36.627,13.493,9.531,0.946,14.422,9.899,1.416,0.706,0.935,1
2129,87,34.042,12.225,9.061,0.943,13.153,9.0,1.349,0.741,0.906,1
2130,94,36.042,13.026,9.188,0.909,13.601,9.839,1.418,0.705,0.908,1
2131,82,33.213,11.817,8.835,0.934,12.649,9.0,1.338,0.748,0.916,1
2132,107,38.042,13.917,9.789,0.929,14.56,10.0,1.422,0.703,0.922,1
2133,89,33.799,12.422,9.123,0.979,13.038,9.0,1.362,0.734,0.937,1
2134,96,35.456,13.268,9.213,0.96,13.892,9.839,1.44,0.694,0.919,1
2135,91,34.042,13.0,8.913,0.987,13.601,9.192,1.459,0.686,0.933,1
2136,90,33.799,12.322,9.3,0.99,13.0,9.0,1.325,0.755,0.938,1
2137,85,34.042,12.762,8.48,0.922,13.416,9.192,1.505,0.665,0.914,1
2138,108,38.627,14.534,9.461,0.91,15.297,9.0,1.536,0.651,0.939,1
2139,88,34.385,12.01,9.33,0.935,13.038,10.0,1.287,0.777,0.926,1
2140,84,33.213,11.896,8.991,0.957,12.649,9.0,1.323,0.756,0.923,1
2141,94,35.213,13.087,9.145,0.953,13.601,9.0,1.431,0.699,0.935,1
2142,99,36.87,13.504,9.334,0.915,14.318,9.899,1.447,0.691,0.912,1
2143,91,35.456,12.956,8.943,0.91,13.928,9.701,1.449,0.69,0.892,1
2144,85,33.213,11.995,9.022,0.968,12.649,9.0,1.329,0.752,0.929,1
2145,86,34.042,12.776,8.571,0.933,13.342,9.0,1.491,0.671,0.905,1
2146,88,34.627,13.478,8.313,0.922,14.318,9.0,1.621,0.617,0.921,1
2147,91,35.213,13.031,8.891,0.922,13.342,9.0,1.466,0.682,0.915,1
2148,90,34.042,12.251,9.354,0.976,13.0,10.0,1.31,0.763,0.918,1
2149,85,33.799,11.44,9.46,0.935,12.207,9.0,1.209,0.827,0.919,1
2150,81,32.627,12.198,8.455,0.956,12.806,9.192,1.443,0.693,0.91,1
2151,95,35.213,12.881,9.391,0.963,13.601,9.0,1.372,0.729,0.945,1
2152,90,34.87,12.846,8.92,0.93,13.454,9.192,1.44,0.694,0.9,1
2153,91,35.456,12.564,9.222,0.91,13.601,10.0,1.362,0.734,0.897,1
2154,52,24.971,8.137,8.137,1.0,8.944,8.0,1.0,1.0,0.929,1
2155,95,36.385,14.111,8.572,0.902,14.765,9.0,1.646,0.607,0.941,1
2156,86,33.456,12.394,8.835,0.966,13.038,9.192,1.403,0.713,0.915,1
2157,83,33.213,12.118,8.721,0.946,12.649,9.0,1.39,0.72,0.917,1
2158,87,34.627,12.946,8.557,0.912,13.342,9.0,1.513,0.661,0.897,1
2159,104,37.456,14.152,9.357,0.932,15.0,9.899,1.513,0.661,0.92,1
2160,84,33.456,12.498,8.558,0.943,13.342,9.0,1.46,0.685,0.903,1
2161,99,36.627,13.2,9.549,0.927,13.928,10.0,1.382,0.723,0.917,1
2162,79,32.042,12.031,8.36,0.967,12.53,8.485,1.439,0.695,0.924,1
2163,86,34.627,12.603,8.688,0.901,13.416,9.391,1.451,0.689,0.905,1
2164,88,34.627,12.981,8.631,0.922,13.601,9.192,1.504,0.665,0.917,1
2165,82,33.213,12.295,8.492,0.934,13.038,9.192,1.448,0.691,0.916,1
2166,92,34.627,12.951,9.045,0.964,13.601,9.0,1.432,0.698,0.929,1
2167,83,33.213,12.314,8.582,0.946,13.038,9.192,1.435,0.697,0.922,1
2168,81,32.87,11.685,8.826,0.942,12.207,9.192,1.324,0.755,0.89,1
2169,87,34.627,12.357,8.964,0.912,13.038,9.707,1.378,0.725,0.902,1
2170,93,35.799,13.605,8.703,0.912,14.318,9.0,1.563,0.64,0.93,1
2171,94,35.456,13.045,9.175,0.94,13.601,9.839,1.422,0.703,0.908,1
2172,89,35.456,13.235,8.562,0.89,13.928,9.391,1.546,0.647,0.899,1
2173,82,32.627,12.378,8.435,0.968,13.038,9.192,1.467,0.681,0.916,1
2174,96,35.799,13.578,9.002,0.941,14.318,9.0,1.508,0.663,0.946,1
2175,87,34.627,12.838,8.629,0.912,13.416,9.391,1.488,0.672,0.911,1
2176,85,33.213,11.703,9.248,0.968,12.53,9.899,1.265,0.79,0.924,1
2177,78,31.799,12.118,8.196,0.969,12.649,8.0,1.479,0.676,0.934,1
2178,89,34.042,12.248,9.252,0.965,13.0,9.803,1.324,0.755,0.913,1
2179,86,34.042,12.534,8.736,0.933,13.416,9.487,1.435,0.697,0.901,1
2180,92,35.456,12.92,9.066,0.92,13.892,9.839,1.425,0.702,0.898,1
2181,91,34.627,12.662,9.151,0.954,13.416,9.839,1.384,0.723,0.924,1
2182,94,35.213,13.399,8.932,0.953,13.928,9.0,1.5,0.667,0.931,1
2183,88,34.385,12.585,8.903,0.935,13.0,9.0,1.414,0.707,0.926,1
2184,96,35.799,13.521,9.04,0.941,14.422,9.899,1.496,0.669,0.941,1
2185,101,35.213,12.641,10.173,1.0,13.416,10.0,1.243,0.805,0.948,1
2186,83,33.213,12.245,8.631,0.946,13.038,9.192,1.419,0.705,0.922,1
2187,89,34.042,12.095,9.369,0.965,13.038,9.899,1.291,0.775,0.908,1
2188,100,36.042,12.675,10.045,0.967,13.416,10.733,1.262,0.793,0.917,1
2189,88,35.213,12.783,8.765,0.892,13.601,9.839,1.458,0.686,0.907,1
2190,111,38.87,14.407,9.81,0.923,15.0,10.539,1.469,0.681,0.91,1
2191,95,35.456,12.961,9.332,0.95,13.601,9.899,1.389,0.72,0.909,1
2192,92,34.627,12.767,9.175,0.964,13.416,9.899,1.391,0.719,0.929,1
2193,97,36.284,13.495,9.152,0.926,13.892,9.192,1.474,0.678,0.915,1
2194,88,34.627,12.817,8.742,0.922,13.342,9.0,1.466,0.682,0.912,1
2195,95,35.698,13.581,8.906,0.937,13.892,9.192,1.525,0.656,0.905,1
2196,86,33.799,12.746,8.591,0.946,13.416,9.0,1.484,0.674,0.935,1
2197,95,36.042,13.196,9.166,0.919,13.928,9.899,1.44,0.695,0.918,1
2198,100,36.627,13.134,9.694,0.937,13.601,10.0,1.355,0.738,0.922,1
2199,100,36.284,13.621,9.348,0.954,14.318,9.899,1.457,0.686,0.917,1
2200,93,35.456,12.99,9.115,0.93,13.601,9.944,1.425,0.702,0.899,1
2201,83,33.213,11.265,9.381,0.946,12.083,10.0,1.201,0.833,0.907,1
2202,98,36.284,13.667,9.13,0.935,14.422,9.192,1.497,0.668,0.912,1
2203,92,35.213,12.824,9.135,0.932,13.601,9.0,1.404,0.712,0.925,1
2204,93,35.456,13.149,9.006,0.93,13.928,9.803,1.46,0.685,0.907,1
2205,93,34.627,12.59,9.405,0.975,13.416,9.899,1.339,0.747,0.939,1
2206,94,36.385,13.065,9.161,0.892,13.892,9.487,1.426,0.701,0.917,1
2207,94,34.971,11.995,9.978,0.966,13.038,10.0,1.202,0.832,0.945,1
2208,95,35.799,13.062,9.26,0.932,13.601,9.0,1.411,0.709,0.936,1
2209,102,36.87,13.696,9.482,0.943,14.318,9.899,1.444,0.692,0.923,1
2210,84,33.799,13.145,8.136,0.924,13.892,9.0,1.616,0.619,0.933,1
2211,81,34.042,12.59,8.191,0.878,13.342,8.731,1.537,0.651,0.89,1
2212,90,36.87,13.623,8.412,0.832,14.422,9.192,1.62,0.617,0.874,1
2213,70,30.385,11.012,8.093,0.953,12.042,8.944,1.361,0.735,0.909,1
2214,87,33.456,12.851,8.62,0.977,13.416,9.192,1.491,0.671,0.921,1
2215,86,34.042,12.976,8.439,0.933,13.601,9.192,1.538,0.65,0.91,1
2216,75,30.627,11.281,8.465,1.0,12.083,9.0,1.333,0.75,0.92,1
2217,76,31.213,11.921,8.117,0.98,12.53,8.854,1.469,0.681,0.921,1
2218,86,34.042,12.651,8.655,0.933,13.038,9.192,1.462,0.684,0.915,1
2219,89,35.213,12.95,8.751,0.902,13.601,9.0,1.48,0.676,0.908,1
2220,81,32.627,12.289,8.392,0.956,13.0,9.0,1.464,0.683,0.926,1
2221,83,34.042,12.558,8.415,0.9,13.342,9.0,1.492,0.67,0.902,1
2222,83,33.213,12.684,8.332,0.946,13.416,9.0,1.522,0.657,0.933,1
2223,82,32.971,12.733,8.2,0.948,13.416,8.0,1.553,0.644,0.943,1
2224,87,34.284,12.612,8.783,0.93,13.038,9.192,1.436,0.696,0.897,1
2225,80,32.627,11.508,8.851,0.944,12.369,9.0,1.3,0.769,0.909,1
2226,81,33.799,13.066,7.893,0.891,13.342,8.0,1.655,0.604,0.915,1
2227,90,35.213,12.897,8.885,0.912,13.601,9.0,1.452,0.689,0.918,1
2228,55,34.042,9.435,7.423,0.596,10.77,8.497,1.271,0.787,0.803,0
2229,87,34.87,12.972,8.54,0.899,13.416,9.192,1.519,0.658,0.892,1
2230,87,34.627,13.274,8.345,0.912,14.213,9.192,1.591,0.629,0.911,1
2231,106,37.456,12.11,11.145,0.949,13.038,11.314,1.087,0.92,0.922,1
2232,86,33.799,12.581,8.704,0.946,13.416,9.0,1.445,0.692,0.935,1
2233,80,33.213,12.973,7.851,0.911,13.601,8.0,1.652,0.605,0.914,1
2234,85,33.456,12.2,8.871,0.954,13.0,9.391,1.375,0.727,0.904,1
2235,89,34.385,12.312,9.204,0.946,13.416,9.0,1.338,0.747,0.942,1
2236,98,37.456,14.589,8.553,0.878,15.232,9.487,1.706,0.586,0.895,1
2237,93,35.456,12.912,9.17,0.93,13.601,9.899,1.408,0.71,0.899,1
2238,88,34.385,12.571,8.913,0.935,13.038,9.0,1.41,0.709,0.931,1
2239,109,38.284,14.583,9.517,0.935,15.0,9.899,1.532,0.653,0.916,1
2240,80,32.385,12.313,8.272,0.959,13.038,8.854,1.488,0.672,0.93,1
2241,93,35.456,12.958,9.138,0.93,13.601,10.0,1.418,0.705,0.903,1
2242,85,33.799,12.119,8.93,0.935,13.038,9.839,1.357,0.737,0.919,1
2243,99,36.385,13.455,9.368,0.94,14.422,10.0,1.436,0.696,0.943,1
2244,83,33.456,12.709,8.315,0.932,13.038,8.875,1.528,0.654,0.897,1
2245,87,33.799,12.03,9.208,0.957,12.649,9.0,1.306,0.765,0.935,1
2246,95,35.799,13.597,8.896,0.932,13.928,9.0,1.528,0.654,0.927,1
2247,97,35.456,13.039,9.472,0.97,13.892,9.899,1.377,0.726,0.919,1
2248,88,33.799,11.773,9.517,0.968,12.53,10.0,1.237,0.808,0.926,1
2249,91,35.213,12.908,8.976,0.922,13.601,9.0,1.438,0.695,0.919,1
2250,90,35.213,12.995,8.818,0.912,13.601,9.0,1.474,0.679,0.914,1
2255,97,36.385,13.446,9.185,0.921,13.928,9.0,1.464,0.683,0.933,1
2256,86,34.627,12.985,8.433,0.901,13.601,8.974,1.54,0.649,0.905,1
2257,84,33.213,11.975,8.931,0.957,13.0,9.0,1.341,0.746,0.928,1
2258,83,33.213,12.405,8.519,0.946,13.038,9.192,1.456,0.687,0.927,1
2259,88,34.042,12.603,8.89,0.954,13.038,9.192,1.418,0.705,0.921,1
2260,87,33.799,12.118,9.141,0.957,13.038,9.839,1.326,0.754,0.93,1
2261,89,34.042,12.882,8.797,0.965,13.601,9.192,1.464,0.683,0.922,1
2262,79,32.042,12.155,8.276,0.967,12.649,8.944,1.469,0.681,0.913,1
2263,88,34.627,13.26,8.45,0.922,13.601,9.0,1.569,0.637,0.907,1
2264,85,32.971,11.552,9.369,0.983,12.083,9.0,1.233,0.811,0.944,1
2265,98,36.627,13.743,9.079,0.918,14.318,9.803,1.514,0.661,0.925,1
2266,86,33.799,11.983,9.138,0.946,12.649,9.0,1.311,0.763,0.925,1
2267,80,33.213,12.222,8.334,0.911,13.0,9.0,1.467,0.682,0.909,1
2268,98,37.456,13.771,9.061,0.878,14.318,9.701,1.52,0.658,0.899,1
2269,79,32.627,12.362,8.136,0.933,13.342,8.0,1.519,0.658,0.929,1
2270,89,33.799,12.103,9.363,0.979,12.649,9.0,1.293,0.774,0.932,1
2271,93,36.042,13.45,8.804,0.9,13.928,9.391,1.528,0.655,0.912,1
2272,87,33.799,12.745,8.692,0.957,13.601,9.192,1.466,0.682,0.941,1
2273,96,35.213,12.454,9.815,0.973,13.038,10.0,1.269,0.788,0.937,1
2274,85,34.042,12.33,8.778,0.922,13.416,9.391,1.405,0.712,0.895,1
2275,87,34.042,12.138,9.126,0.943,13.0,10.0,1.33,0.752,0.897,1
2276,90,34.042,11.967,9.576,0.976,12.649,10.0,1.25,0.8,0.909,1
2277,87,33.799,12.38,8.947,0.957,13.0,9.0,1.384,0.723,0.93,1
2278,83,32.627,12.397,8.524,0.98,13.0,9.0,1.454,0.688,0.922,1
2279,81,33.799,12.006,8.59,0.891,12.53,9.099,1.398,0.716,0.89,1
2290,97,36.627,13.646,9.051,0.909,14.318,9.0,1.508,0.663,0.919,1
2293,110,40.284,15.642,8.954,0.852,16.401,9.8,1.747,0.572,0.902,1
2302,83,32.627,11.936,8.854,0.98,12.53,9.192,1.348,0.742,0.927,1
2303,120,40.284,14.295,10.688,0.929,15.232,11.314,1.338,0.748,0.92,1
2304,127,42.87,15.038,10.753,0.868,16.125,11.628,1.398,0.715,0.914,1
2305,119,41.456,15.219,9.956,0.87,15.811,10.791,1.529,0.654,0.908,1
2306,114,39.456,14.737,9.85,0.92,15.811,10.0,1.496,0.668,0.919,1
2307,105,38.627,14.407,9.279,0.884,15.133,9.0,1.553,0.644,0.925,1
2308,110,38.87,14.02,9.99,0.915,14.866,10.733,1.403,0.713,0.905,1
2309,108,38.627,14.662,9.379,0.91,15.232,9.944,1.563,0.64,0.923,1
2310,113,39.456,13.815,10.415,0.912,14.422,11.314,1.326,0.754,0.911,1
2311,114,39.213,14.5,10.01,0.932,15.232,10.0,1.449,0.69,0.946,1
2312,101,36.627,13.255,9.702,0.946,13.928,10.0,1.366,0.732,0.918,1
2313,121,40.87,15.517,9.929,0.91,16.155,10.672,1.563,0.64,0.917,1
2314,119,40.042,15.272,9.921,0.933,15.524,10.0,1.539,0.65,0.926,1
2315,107,38.627,15.017,9.072,0.901,15.811,9.899,1.655,0.604,0.93,1
2316,98,36.627,14.289,8.732,0.918,15.0,9.192,1.636,0.611,0.933,1
2317,100,36.87,13.547,9.399,0.924,14.318,9.899,1.441,0.694,0.913,1
2318,182,51.698,19.77,11.721,0.856,20.396,12.0,1.687,0.593,0.929,1
2319,98,36.284,12.65,9.864,0.935,13.342,10.436,1.282,0.78,0.895,1
2320,124,41.456,15.397,10.254,0.907,16.155,11.0,1.502,0.666,0.925,1
2321,118,40.042,14.472,10.382,0.925,15.232,11.0,1.394,0.717,0.915,1
2322,118,41.113,15.745,9.542,0.877,16.125,9.899,1.65,0.606,0.908,1
2323,123,42.284,15.6,10.039,0.864,16.125,11.267,1.554,0.644,0.895,1
2324,128,42.627,16.783,9.711,0.885,17.088,10.0,1.728,0.579,0.934,1
2325,112,40.042,15.051,9.475,0.878,15.811,10.262,1.588,0.63,0.911,1
2326,114,40.284,15.15,9.581,0.883,15.652,10.262,1.581,0.632,0.912,1
2327,140,44.87,17.386,10.252,0.874,17.889,10.733,1.696,0.59,0.921,1
2328,61,29.213,9.358,8.3,0.898,10.44,9.0,1.128,0.887,0.884,1
2329,118,40.627,14.71,10.213,0.898,15.264,11.0,1.44,0.694,0.918,1
2330,119,40.284,13.664,11.089,0.921,14.765,11.885,1.232,0.812,0.898,1
2331,117,40.385,14.934,9.975,0.901,15.232,10.0,1.497,0.668,0.932,1
2332,128,42.87,15.201,10.721,0.875,15.811,11.628,1.418,0.705,0.908,1
2333,109,37.799,13.297,10.437,0.959,13.928,10.0,1.274,0.785,0.944,1
2334,127,42.87,15.816,10.224,0.868,16.553,10.733,1.547,0.646,0.917,1
2362,103,36.87,13.454,9.747,0.952,14.318,10.539,1.38,0.724,0.916,1
2363,94,35.799,13.169,9.088,0.922,13.601,9.0,1.449,0.69,0.926,1
2364,91,35.213,12.356,9.377,0.922,13.416,10.0,1.318,0.759,0.91,1
2365,113,38.627,13.978,10.293,0.952,14.765,11.0,1.358,0.736,0.938,1
2370,75,53.941,15.3,6.242,0.324,21.378,9.464,2.451,0.408,0.558,0
2376,141,50.527,18.862,9.518,0.694,21.401,11.18,1.982,0.505,0.868,1
2378,134,43.941,16.104,10.595,0.872,16.643,11.314,1.52,0.658,0.89,1
2379,76,52.527,15.657,6.18,0.346,22.023,10.0,2.533,0.395,0.591,0
2380,75,32.627,10.25,9.316,0.885,11.705,9.944,1.1,0.909,0.872,1
2381,134,46.527,16.81,10.149,0.778,18.788,11.314,1.656,0.604,0.862,1
2383,102,35.799,12.548,10.35,1.0,13.601,11.0,1.212,0.825,0.944,1
2384,82,32.042,10.75,9.712,1.0,11.705,9.899,1.107,0.903,0.916,1
2387,118,40.87,15.08,9.963,0.888,15.62,10.607,1.514,0.661,0.911,1
2395,454,206.492,32.048,18.037,0.134,42.521,26.471,1.777,0.563,0.558,0
2396,74,50.184,11.922,7.903,0.369,14.318,10.491,1.509,0.663,0.643,0
2397,95,56.184,16.116,7.505,0.378,19.209,9.839,2.147,0.466,0.72,0
2401,370,154.995,39.462,11.938,0.194,60.828,20.156,3.306,0.303,0.468,0
2405,135,49.698,20.145,8.533,0.687,21.541,10.119,2.361,0.424,0.874,1
2418,75,31.799,10.82,8.826,0.932,11.662,9.391,1.226,0.816,0.904,1
2419,144,52.184,19.897,9.215,0.665,21.954,10.607,2.159,0.463,0.835,1
2423,130,61.841,23.452,7.058,0.427,25.298,10.733,3.323,0.301,0.686,0
2429,122,40.627,14.656,10.599,0.929,15.652,11.0,1.383,0.723,0.928,1
2431,313,116.267,26.187,15.218,0.291,37.483,23.087,1.721,0.581,0.504,0
2445,104,37.456,14.142,9.364,0.932,14.765,9.899,1.51,0.662,0.924,1
2452,334,123.154,24.893,17.084,0.277,37.363,23.0,1.457,0.686,0.6,0
2456,130,42.87,16.112,10.273,0.889,16.643,11.314,1.568,0.638,0.919,1
2459,104,38.042,12.902,10.264,0.903,13.601,11.0,1.257,0.796,0.9,1
2461,126,42.284,14.549,11.027,0.886,15.524,12.0,1.319,0.758,0.887,1
2474,101,37.456,12.531,10.262,0.905,13.342,10.983,1.221,0.819,0.898,1
2485,112,40.042,15.715,9.074,0.878,16.155,9.803,1.732,0.577,0.926,1
2487,86,33.213,11.92,9.186,0.98,12.649,9.0,1.298,0.771,0.935,1
2488,133,44.042,17.522,9.664,0.862,17.464,10.0,1.813,0.552,0.927,1
2490,154,52.77,20.452,9.587,0.695,22.825,10.607,2.133,0.469,0.89,1
2501,62,59.113,19.757,3.996,0.223,26.571,6.655,4.945,0.202,0.459,0
2509,106,38.87,14.267,9.46,0.882,15.232,10.286,1.508,0.663,0.902,1
2511,89,56.527,14.358,7.892,0.35,19.235,12.659,1.819,0.55,0.555,0
2512,139,43.698,15.418,11.479,0.915,16.155,12.021,1.343,0.744,0.911,1
2513,160,49.113,16.578,12.288,0.834,17.493,14.0,1.349,0.741,0.901,1
2514,108,38.042,13.966,9.846,0.938,14.56,10.0,1.418,0.705,0.919,1
2515,149,49.456,20.628,9.197,0.766,20.248,9.701,2.243,0.446,0.909,1
2516,114,39.456,14.722,9.859,0.92,15.264,10.6,1.493,0.67,0.923,1
2517,102,36.042,12.566,10.335,0.987,13.416,10.607,1.216,0.822,0.936,1
2518,145,45.456,17.139,10.772,0.882,18.028,11.0,1.591,0.628,0.929,1
2519,113,39.456,14.581,9.867,0.912,15.264,10.607,1.478,0.677,0.922,1
2520,99,36.627,13.664,9.225,0.927,14.318,9.803,1.481,0.675,0.921,1
2521,91,34.87,13.152,8.81,0.94,13.928,9.487,1.493,0.67,0.905,1
2522,136,44.87,16.49,10.501,0.849,17.0,11.18,1.57,0.637,0.91,1
2523,110,39.456,14.619,9.58,0.888,15.524,10.0,1.526,0.655,0.913,1
2524,109,39.213,14.815,9.368,0.891,15.232,9.944,1.581,0.632,0.924,1
2525,109,39.213,15.241,9.106,0.891,15.811,9.0,1.674,0.597,0.936,1
2526,124,41.799,16.664,9.475,0.892,16.763,9.0,1.759,0.569,0.954,1
2527,115,39.799,14.884,9.838,0.912,15.652,10.0,1.513,0.661,0.943,1
2528,111,39.213,14.583,9.691,0.907,15.232,10.0,1.505,0.665,0.933,1
2529,97,35.799,12.473,9.902,0.951,13.0,10.0,1.26,0.794,0.933,1
2530,115,40.627,15.272,9.588,0.876,16.155,10.0,1.593,0.628,0.92,1
2531,109,38.627,14.569,9.526,0.918,15.232,10.0,1.529,0.654,0.928,1
2532,111,38.042,13.848,10.206,0.964,14.866,10.0,1.357,0.737,0.933,1
2533,117,40.87,14.763,10.09,0.88,16.155,11.0,1.463,0.683,0.907,1
2534,126,42.284,14.428,11.12,0.886,15.297,11.642,1.298,0.771,0.897,1
2537,362,136.752,26.891,17.14,0.243,40.804,27.185,1.569,0.637,0.494,0
2538,90,34.042,12.673,9.042,0.976,13.342,9.0,1.402,0.713,0.928,1
2540,138,49.113,19.061,9.218,0.719,20.809,10.262,2.068,0.484,0.89,1
2541,63,29.213,10.639,7.54,0.928,11.402,8.4,1.411,0.709,0.881,1
2543,83,32.627,11.905,8.877,0.98,12.649,9.0,1.341,0.746,0.917,1
2548,434,173.238,31.383,17.608,0.182,48.6,31.889,1.782,0.561,0.423,0
2551,295,125.681,34.225,10.975,0.235,45.804,18.82,3.119,0.321,0.458,0
2554,137,45.456,15.092,11.558,0.833,15.524,12.0,1.306,0.766,0.913,1
2569,68,30.627,10.767,8.041,0.911,11.705,8.875,1.339,0.747,0.872,1
2570,161,49.113,17.328,11.83,0.839,18.439,13.0,1.465,0.683,0.91,1
2597,134,41.456,14.526,11.745,0.98,15.264,12.0,1.237,0.809,0.937,1
2611,196,72.326,19.627,12.715,0.471,25.239,16.993,1.544,0.648,0.718,0
2614,95,35.456,12.172,9.937,0.95,13.0,10.539,1.225,0.816,0.909,1
2617,118,40.284,14.873,10.101,0.914,15.264,10.733,1.472,0.679,0.911,1
2618,102,37.456,13.379,9.707,0.914,14.318,10.0,1.378,0.726,0.915,1
2619,116,39.456,14.111,10.466,0.936,15.0,11.314,1.348,0.742,0.921,1
2620,107,38.042,14.267,9.549,0.929,14.866,10.0,1.494,0.669,0.926,1
2621,107,37.698,13.365,10.193,0.946,13.928,10.607,1.311,0.763,0.903,1
2622,83,33.213,10.633,9.939,0.946,11.662,10.0,1.07,0.935,0.907,1
2623,226,63.255,26.462,10.874,0.71,26.249,12.0,2.433,0.411,0.873,1
2624,107,38.042,14.383,9.472,0.929,15.0,9.899,1.518,0.659,0.93,1
2625,123,40.87,15.617,10.028,0.925,16.155,10.914,1.557,0.642,0.925,1
2626,104,37.456,14.417,9.185,0.932,15.0,9.899,1.57,0.637,0.916,1
2627,128,42.527,16.376,9.952,0.889,16.643,10.6,1.645,0.608,0.908,1
2628,100,36.87,13.662,9.319,0.924,14.318,10.0,1.466,0.682,0.901,1
2629,106,38.042,13.788,9.789,0.92,14.318,10.186,1.409,0.71,0.914,1
2630,108,38.87,13.871,9.913,0.898,14.422,10.607,1.399,0.715,0.896,1
2631,144,44.284,17.305,10.595,0.923,18.028,11.314,1.633,0.612,0.938,1
2632,117,40.627,15.996,9.313,0.891,16.492,9.0,1.718,0.582,0.944,1
2633,118,40.284,15.441,9.73,0.914,15.811,10.286,1.587,0.63,0.918,1
2634,131,42.87,13.865,12.03,0.896,15.0,12.659,1.153,0.868,0.894,1
2635,121,41.456,15.862,9.712,0.885,16.643,10.539,1.633,0.612,0.917,1
2636,107,37.456,14.069,9.684,0.958,14.765,10.262,1.453,0.688,0.922,1
2637,110,39.213,14.036,9.978,0.899,14.765,10.733,1.407,0.711,0.921,1
2638,76,31.213,11.046,8.76,0.98,11.662,9.192,1.261,0.793,0.921,1
2639,118,40.627,15.542,9.667,0.898,15.811,10.0,1.608,0.622,0.925,1
2640,140,46.385,18.723,9.521,0.818,18.439,9.0,1.967,0.509,0.949,1
2641,101,37.456,14.065,9.143,0.905,14.422,9.899,1.538,0.65,0.91,1
2642,112,39.213,15.171,9.4,0.915,15.524,9.0,1.614,0.62,0.945,1
2643,101,37.456,13.744,9.357,0.905,14.318,10.0,1.469,0.681,0.898,1
2644,105,38.87,14.547,9.19,0.873,15.264,9.899,1.583,0.632,0.905,1
2645,107,37.799,14.353,9.492,0.941,14.56,9.0,1.512,0.661,0.951,1
2646,266,67.841,23.827,14.214,0.726,24.515,16.0,1.676,0.597,0.862,0
2647,103,38.284,14.819,8.85,0.883,15.264,9.192,1.674,0.597,0.912,1
2648,115,40.627,14.941,9.8,0.876,15.652,10.394,1.525,0.656,0.906,1
2649,109,38.042,13.517,10.268,0.946,14.318,11.0,1.316,0.76,0.928,1
2650,125,40.87,15.236,10.446,0.94,16.125,11.314,1.459,0.686,0.923,1
