ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,germination
6838,208,81.255,31.339,8.451,0.396,32.249,11.0,3.708,0.27,0.691,1
6839,163,64.426,24.812,8.364,0.493,25.942,10.956,2.966,0.337,0.769,1
6840,270,107.882,36.655,9.379,0.292,43.417,16.297,3.908,0.256,0.558,1
6841,214,83.841,31.848,8.555,0.383,35.44,11.079,3.722,0.269,0.686,1
6842,196,75.497,31.086,8.028,0.432,31.623,10.981,3.872,0.258,0.705,1
6843,229,94.912,31.761,9.18,0.319,36.497,12.675,3.46,0.289,0.592,1
6844,195,76.426,28.685,8.655,0.42,30.594,11.979,3.314,0.302,0.684,1
6845,224,95.983,34.916,8.168,0.306,38.897,13.504,4.275,0.234,0.552,1
6846,172,78.77,29.4,7.449,0.348,33.242,10.0,3.947,0.253,0.706,1
6847,203,87.882,35.657,7.249,0.33,38.601,11.167,4.919,0.203,0.654,1
6848,209,78.569,29.298,9.083,0.425,32.202,13.371,3.226,0.31,0.667,1
6849,204,79.983,31.458,8.257,0.401,32.802,11.314,3.81,0.262,0.695,1
6851,242,102.225,37.502,8.216,0.291,40.46,13.05,4.564,0.219,0.554,1
6852,265,105.296,32.322,10.439,0.3,38.833,15.931,3.096,0.323,0.517,1
6853,235,110.125,39.629,7.55,0.244,47.802,12.33,5.249,0.191,0.565,1
6854,223,105.397,39.264,7.231,0.252,43.417,11.349,5.43,0.184,0.538,1
6855,167,64.184,21.401,9.936,0.509,24.597,12.806,2.154,0.464,0.726,1
6856,242,103.983,37.348,8.25,0.281,41.231,12.123,4.527,0.221,0.587,1
6857,231,85.841,34.689,8.479,0.394,36.77,11.628,4.091,0.244,0.703,1
6858,204,79.355,33.936,7.654,0.407,34.366,10.0,4.434,0.226,0.75,1
6859,226,91.054,38.853,7.406,0.343,40.224,10.75,5.246,0.191,0.638,1
6860,184,76.669,23.374,10.023,0.393,28.302,14.849,2.332,0.429,0.649,1
6861,245,98.912,30.465,10.24,0.315,38.601,15.447,2.975,0.336,0.6,1
6862,194,77.255,27.256,9.062,0.408,30.083,13.655,3.008,0.332,0.641,1
6863,202,81.012,27.049,9.509,0.387,31.906,14.434,2.845,0.352,0.655,1
6864,183,73.154,28.979,8.04,0.43,31.305,10.543,3.604,0.277,0.738,1
6866,166,65.255,24.859,8.502,0.49,27.019,11.314,2.924,0.342,0.741,1
6867,185,77.497,30.668,7.681,0.387,34.482,11.527,3.993,0.25,0.693,1
6868,186,83.497,31.507,7.517,0.335,34.785,11.742,4.192,0.239,0.639,1
6869,128,48.527,17.024,9.573,0.683,18.868,11.513,1.778,0.562,0.808,1
6871,181,86.083,34.438,6.692,0.307,37.577,10.733,5.146,0.194,0.599,1
6872,186,78.669,28.832,8.214,0.378,31.78,11.365,3.51,0.285,0.648,1
6874,209,93.355,39.758,6.693,0.301,40.608,10.0,5.94,0.168,0.683,1
6875,103,40.284,14.455,9.073,0.798,16.125,10.0,1.593,0.628,0.877,0
6876,92,35.799,12.406,9.442,0.902,13.416,10.0,1.314,0.761,0.911,0
6877,215,73.154,28.164,9.72,0.505,30.232,12.406,2.898,0.345,0.807,1
6878,131,56.184,20.72,8.05,0.522,24.083,9.923,2.574,0.389,0.777,1
6879,165,65.841,25.217,8.331,0.478,27.514,10.816,3.027,0.33,0.737,1
6880,99,37.799,13.156,9.581,0.871,14.765,10.0,1.373,0.728,0.921,0
6882,164,55.941,19.954,10.465,0.659,21.541,11.961,1.907,0.524,0.83,0
6883,141,55.456,22.439,8.001,0.576,23.087,9.396,2.805,0.357,0.825,1
6884,264,114.024,42.953,7.826,0.255,45.453,12.69,5.489,0.182,0.537,1
6885,173,78.569,29.381,7.497,0.352,32.802,10.607,3.919,0.255,0.622,1
6886,160,76.669,23.89,8.527,0.342,29.411,12.954,2.801,0.357,0.57,1
6887,212,92.912,28.916,9.335,0.309,33.287,12.813,3.098,0.323,0.634,1
6888,168,65.355,25.554,8.371,0.494,27.659,10.491,3.053,0.328,0.771,1
6889,149,64.083,25.341,7.486,0.456,26.077,9.899,3.385,0.295,0.729,1
6890,179,72.912,26.414,8.628,0.423,28.302,10.981,3.061,0.327,0.675,1
6892,197,84.912,31.815,7.884,0.343,35.114,12.333,4.035,0.248,0.61,1
6893,211,94.468,29.898,8.986,0.297,38.484,14.604,3.327,0.301,0.583,1
6894,107,38.87,13.107,10.394,0.89,14.318,11.2,1.261,0.793,0.895,0
6896,133,49.941,18.043,9.385,0.67,20.248,11.094,1.922,0.52,0.816,0
6897,191,82.326,32.544,7.473,0.354,34.928,9.829,4.355,0.23,0.657,1
6899,161,64.426,25.005,8.198,0.487,27.313,10.615,3.05,0.328,0.799,1
6900,140,51.113,17.594,10.131,0.673,20.518,11.513,1.737,0.576,0.843,0
6901,191,83.841,33.137,7.339,0.341,34.525,10.351,4.515,0.221,0.625,1
6903,160,63.012,24.653,8.263,0.506,26.926,11.749,2.984,0.335,0.727,1
6904,116,48.527,16.215,9.108,0.619,19.925,10.0,1.78,0.562,0.826,0
6905,191,76.326,29.035,8.376,0.412,31.401,12.157,3.467,0.288,0.652,1
6906,200,79.397,32.193,7.91,0.399,32.802,11.314,4.07,0.246,0.679,1
6908,121,44.042,17.259,8.927,0.784,18.682,9.0,1.933,0.517,0.91,0
6909,230,101.983,36.598,8.002,0.278,43.174,12.508,4.574,0.219,0.617,1
6910,224,107.882,30.383,9.387,0.242,40.2,15.05,3.237,0.309,0.513,1
6911,81,32.627,12.05,8.559,0.956,12.649,9.0,1.408,0.71,0.905,0
6913,162,68.669,29.265,7.048,0.432,30.017,10.214,4.152,0.241,0.726,1
6914,204,78.77,32.068,8.1,0.413,32.558,10.0,3.959,0.253,0.735,1
6915,224,91.74,37.628,7.58,0.334,38.949,11.143,4.964,0.201,0.647,1
6916,226,91.983,38.968,7.384,0.336,40.706,10.286,5.277,0.189,0.69,1
6918,128,49.941,17.503,9.311,0.645,20.248,10.59,1.88,0.532,0.828,0
6919,179,85.841,32.921,6.923,0.305,35.44,11.128,4.755,0.21,0.586,1
6920,153,64.77,21.291,9.15,0.458,23.601,12.523,2.327,0.43,0.659,1
6921,186,86.326,27.698,8.55,0.314,33.956,12.57,3.239,0.309,0.545,1
6922,209,94.912,28.941,9.195,0.292,34.015,14.424,3.148,0.318,0.514,1
6923,178,77.255,29.167,7.77,0.375,31.257,10.808,3.754,0.266,0.629,1
6924,192,78.912,32.126,7.61,0.387,32.894,10.733,4.222,0.237,0.646,1
6925,181,83.64,34.384,6.702,0.325,37.643,9.899,5.13,0.195,0.684,1
6926,97,40.042,11.936,10.348,0.76,13.892,10.85,1.153,0.867,0.855,0
6927,173,67.841,22.972,9.589,0.472,26.077,13.168,2.396,0.417,0.676,1
6928,193,91.255,34.871,7.047,0.291,39.115,10.044,4.948,0.202,0.607,1
6929,213,100.569,38.329,7.076,0.265,41.0,12.542,5.417,0.185,0.535,1
6930,131,47.456,16.368,10.19,0.731,18.682,11.0,1.606,0.623,0.868,0
6931,210,105.397,30.181,8.859,0.238,38.833,13.717,3.407,0.294,0.499,1
6932,211,87.74,30.492,8.811,0.344,34.928,12.997,3.461,0.289,0.607,1
6933,206,83.983,33.197,7.901,0.367,33.615,10.332,4.202,0.238,0.659,1
6934,236,111.397,46.709,6.433,0.239,49.396,10.752,7.261,0.138,0.607,1
6935,193,82.083,25.799,9.525,0.36,32.558,14.041,2.709,0.369,0.625,1
6936,186,78.426,31.537,7.509,0.38,33.242,11.142,4.2,0.238,0.642,1
6937,150,59.698,21.594,8.844,0.529,24.083,11.0,2.442,0.41,0.8,1
6938,176,76.912,27.365,8.189,0.374,31.305,11.79,3.342,0.299,0.633,1
6939,140,53.941,19.727,9.036,0.605,21.587,11.0,2.183,0.458,0.795,0
6940,211,81.74,32.39,8.294,0.397,35.384,12.021,3.905,0.256,0.682,1
6941,191,84.912,31.223,7.789,0.333,34.234,11.172,4.009,0.249,0.59,1
6942,188,82.912,24.587,9.735,0.344,28.443,13.535,2.526,0.396,0.584,1
6943,147,57.698,22.02,8.5,0.555,24.187,10.0,2.591,0.386,0.808,0
6944,121,42.284,16.028,9.612,0.85,16.401,10.286,1.667,0.6,0.9,0
6946,161,64.912,28.414,7.214,0.48,28.425,9.192,3.939,0.254,0.768,1
6950,214,87.497,31.437,8.667,0.351,34.205,12.903,3.627,0.276,0.605,1
6951,233,109.296,36.927,8.034,0.245,40.262,13.339,4.596,0.218,0.483,1
6952,180,77.598,29.385,7.799,0.376,31.401,10.764,3.768,0.265,0.682,1
6953,209,83.497,29.826,8.922,0.377,31.906,13.729,3.343,0.299,0.624,1
6955,169,56.527,21.639,9.944,0.665,23.345,11.0,2.176,0.46,0.897,0
6956,223,97.539,31.513,9.01,0.295,35.355,12.595,3.498,0.286,0.563,1
6957,159,64.426,25.415,7.966,0.481,27.803,10.539,3.19,0.313,0.734,1
6958,161,65.841,26.415,7.761,0.467,27.295,10.499,3.404,0.294,0.714,1
6959,241,103.64,34.929,8.785,0.282,42.202,14.426,3.976,0.252,0.56,1
6961,219,89.296,38.328,7.275,0.345,38.013,10.554,5.268,0.19,0.642,1
6962,217,102.711,25.743,10.733,0.258,33.601,20.04,2.398,0.417,0.483,1
6963,167,69.255,28.385,7.491,0.438,30.232,10.733,3.789,0.264,0.728,1
6964,236,97.054,35.54,8.455,0.315,40.46,12.021,4.204,0.238,0.617,1
6965,151,66.77,25.909,7.421,0.426,27.459,9.0,3.491,0.286,0.697,1
6966,223,85.74,31.676,8.964,0.381,33.956,11.658,3.534,0.283,0.685,1
6967,184,78.326,27.002,8.676,0.377,29.53,12.686,3.112,0.321,0.649,1
6968,207,84.77,32.733,8.052,0.362,35.355,12.489,4.065,0.246,0.638,1
6969,173,63.698,25.798,8.538,0.536,26.683,11.0,3.021,0.331,0.795,1
6970,229,93.154,32.586,8.948,0.332,37.656,12.622,3.642,0.275,0.596,1
6971,216,88.569,33.199,8.284,0.346,37.59,11.628,4.008,0.25,0.684,1
6974,184,80.326,31.789,7.37,0.358,33.541,11.476,4.314,0.232,0.632,1
6975,212,87.74,26.495,10.188,0.346,31.257,14.735,2.601,0.385,0.582,1
6977,123,43.456,14.342,10.92,0.818,16.279,12.203,1.313,0.761,0.898,0
6978,232,87.154,25.358,11.649,0.384,29.614,15.62,2.177,0.459,0.652,1
6979,173,73.841,24.84,8.867,0.399,27.803,12.481,2.801,0.357,0.643,1
6980,159,61.941,22.608,8.955,0.521,23.601,12.021,2.525,0.396,0.729,1
6981,150,56.184,22.342,8.548,0.597,23.707,10.733,2.614,0.383,0.813,1
6982,241,106.569,29.227,10.499,0.267,37.202,16.089,2.784,0.359,0.475,1
6983,233,98.669,38.94,7.619,0.301,42.059,11.813,5.111,0.196,0.623,1
6986,306,102.368,34.943,11.15,0.367,36.878,15.708,3.134,0.319,0.619,1
6988,283,111.539,41.142,8.758,0.286,43.658,13.387,4.697,0.213,0.55,1
6989,213,86.912,30.919,8.771,0.354,32.696,12.522,3.525,0.284,0.591,1
6991,137,62.083,24.245,7.195,0.447,27.203,9.899,3.37,0.297,0.727,1
6992,162,62.184,22.742,9.07,0.526,24.698,12.474,2.507,0.399,0.735,1
6994,233,78.326,30.548,9.711,0.477,30.414,11.558,3.146,0.318,0.76,1
6995,207,74.912,28.822,9.144,0.464,29.833,12.2,3.152,0.317,0.714,1
6996,220,83.497,28.368,9.874,0.397,32.65,13.636,2.873,0.348,0.643,1
6997,195,75.598,25.653,9.678,0.429,29.833,13.753,2.651,0.377,0.685,1
6998,210,90.225,31.712,8.432,0.324,33.838,12.562,3.761,0.266,0.579,1
6999,213,82.326,31.225,8.685,0.395,33.838,11.385,3.595,0.278,0.702,1
7000,239,90.125,37.152,8.191,0.37,39.699,11.2,4.536,0.22,0.726,1
7001,209,81.983,27.185,9.789,0.391,32.558,13.0,2.777,0.36,0.652,1
7002,220,98.225,38.334,7.307,0.287,41.593,12.025,5.246,0.191,0.562,1
7003,230,92.225,32.47,9.019,0.34,36.401,14.455,3.6,0.278,0.591,1
7004,249,97.983,28.0,11.323,0.326,35.511,15.49,2.473,0.404,0.574,1
7005,136,49.698,18.015,9.612,0.692,19.416,10.883,1.874,0.534,0.863,0
7006,196,83.255,26.432,9.441,0.355,30.676,14.31,2.8,0.357,0.602,1
7007,196,75.154,31.329,7.966,0.436,33.601,10.607,3.933,0.254,0.755,1
7008,188,76.811,32.254,7.421,0.4,31.623,9.88,4.346,0.23,0.681,1
7009,230,105.296,25.798,11.351,0.261,35.341,18.159,2.273,0.44,0.46,1
7010,191,75.983,32.813,7.411,0.416,33.015,10.226,4.427,0.226,0.717,1
7011,199,72.527,29.393,8.62,0.475,29.12,11.25,3.41,0.293,0.76,1
7012,222,88.569,32.671,8.652,0.356,34.986,13.33,3.776,0.265,0.615,1
7013,179,68.326,25.133,9.068,0.482,27.203,11.875,2.772,0.361,0.735,1
7014,178,67.841,23.257,9.745,0.486,25.08,12.932,2.387,0.419,0.725,1
7015,165,65.598,24.99,8.407,0.482,26.683,10.756,2.973,0.336,0.755,1
7016,150,56.527,21.045,9.075,0.59,23.087,11.0,2.319,0.431,0.815,1
7017,184,73.74,27.497,8.52,0.425,31.765,11.864,3.227,0.31,0.692,1
7018,221,93.74,37.913,7.422,0.316,39.812,11.772,5.108,0.196,0.623,1
7019,183,76.426,31.872,7.311,0.394,32.894,10.786,4.36,0.229,0.692,1
7020,189,75.012,30.265,7.951,0.422,32.696,11.036,3.806,0.263,0.728,1
7021,176,67.355,27.719,8.084,0.488,28.636,10.791,3.429,0.292,0.744,1
7023,275,98.326,33.148,10.563,0.357,38.21,16.445,3.138,0.319,0.609,1
7024,200,95.64,34.181,7.45,0.275,41.146,11.275,4.588,0.218,0.552,1
7025,217,80.225,31.363,8.81,0.424,32.757,12.575,3.56,0.281,0.677,1
7026,227,101.054,35.359,8.174,0.279,40.853,11.836,4.326,0.231,0.548,1
7027,199,84.426,32.55,7.784,0.351,35.511,10.473,4.182,0.239,0.687,1
7028,203,80.569,28.664,9.017,0.393,33.615,13.257,3.179,0.315,0.662,1
7029,210,90.669,34.683,7.709,0.321,37.336,11.86,4.499,0.222,0.646,1
7030,92,34.385,11.425,10.253,0.978,12.207,10.0,1.114,0.897,0.939,0
7031,187,75.255,30.456,7.818,0.415,31.385,10.914,3.896,0.257,0.69,1
7032,237,86.426,34.585,8.725,0.399,35.228,11.989,3.964,0.252,0.691,1
7033,190,71.598,27.493,8.799,0.466,28.636,11.568,3.125,0.32,0.721,1
7034,125,48.527,19.455,8.181,0.667,20.809,9.899,2.378,0.42,0.836,1
7035,215,77.497,29.183,9.38,0.45,30.0,12.257,3.111,0.321,0.684,1
7036,190,79.397,32.694,7.399,0.379,34.409,11.131,4.418,0.226,0.699,1
7037,222,89.054,30.842,9.165,0.352,34.132,12.343,3.365,0.297,0.666,1
7038,212,85.74,28.621,9.431,0.362,30.594,13.786,3.035,0.33,0.64,1
7039,206,91.64,32.41,8.093,0.308,37.202,12.69,4.005,0.25,0.556,1
7040,212,89.74,32.694,8.256,0.331,36.346,11.0,3.96,0.253,0.621,1
7041,192,86.569,27.75,8.81,0.322,33.121,13.275,3.15,0.317,0.565,1
7042,186,78.326,23.458,10.095,0.381,27.019,13.597,2.324,0.43,0.604,1
7043,193,77.74,27.432,8.958,0.401,31.953,13.097,3.062,0.327,0.674,1
7045,182,71.841,26.759,8.66,0.443,29.833,11.384,3.09,0.324,0.704,1
7046,194,83.74,32.618,7.573,0.348,35.355,11.873,4.307,0.232,0.602,1
7047,155,67.598,25.23,7.822,0.426,27.295,10.914,3.226,0.31,0.687,1
7048,199,72.669,28.695,8.83,0.474,30.48,11.097,3.25,0.308,0.741,1
7049,175,68.77,25.638,8.691,0.465,27.785,12.634,2.95,0.339,0.692,1
7050,196,86.083,28.658,8.708,0.332,34.366,12.823,3.291,0.304,0.616,1
7051,98,41.213,13.923,8.962,0.725,16.643,9.718,1.554,0.644,0.863,0
7052,149,53.598,18.703,10.144,0.652,21.19,12.291,1.844,0.542,0.821,0
7053,261,107.983,34.109,9.743,0.281,40.608,15.874,3.501,0.286,0.499,1
7054,180,68.77,27.954,8.199,0.478,30.083,10.377,3.41,0.293,0.835,1
7055,169,69.012,28.195,7.632,0.446,28.46,10.442,3.695,0.271,0.686,1
7056,150,60.426,23.282,8.203,0.516,24.839,9.899,2.838,0.352,0.769,1
7057,186,77.497,30.313,7.813,0.389,32.696,11.28,3.88,0.258,0.673,1
7058,240,91.054,30.857,9.903,0.364,35.228,14.773,3.116,0.321,0.62,1
7059,178,66.326,27.821,8.146,0.508,28.425,10.607,3.415,0.293,0.772,1
7060,224,96.225,35.54,8.025,0.304,38.91,12.022,4.429,0.226,0.593,1
7061,191,82.426,26.734,9.096,0.353,30.806,13.298,2.939,0.34,0.585,1
7062,250,104.468,36.605,8.696,0.288,42.107,13.318,4.209,0.238,0.529,1
7063,73,30.385,11.154,8.333,0.994,11.705,8.0,1.338,0.747,0.942,0
7064,194,75.74,31.794,7.769,0.425,33.287,11.094,4.092,0.244,0.723,1
7065,205,87.012,35.06,7.445,0.34,36.125,9.896,4.709,0.212,0.669,1
7066,182,71.598,24.422,9.488,0.446,26.42,12.674,2.574,0.389,0.665,1
7068,194,81.497,31.526,7.835,0.367,32.894,10.865,4.024,0.249,0.655,1
7071,135,53.113,17.611,9.76,0.601,19.925,12.776,1.804,0.554,0.758,0
7072,220,99.397,34.978,8.008,0.28,40.05,13.0,4.368,0.229,0.539,1
7073,87,34.042,12.506,8.858,0.943,13.342,9.0,1.412,0.708,0.911,0
7074,214,92.569,31.032,8.78,0.314,36.056,12.442,3.534,0.283,0.555,1
7075,188,77.497,29.11,8.223,0.393,31.064,11.314,3.54,0.282,0.639,1
7076,201,77.74,33.084,7.735,0.418,33.615,10.781,4.277,0.234,0.698,1
7077,103,36.971,12.521,10.474,0.947,13.892,10.0,1.195,0.837,0.949,0
7078,189,76.669,32.694,7.361,0.404,32.894,10.56,4.442,0.225,0.674,1
7079,259,105.782,35.205,9.367,0.291,39.661,15.4,3.758,0.266,0.511,1
7080,207,95.497,37.576,7.014,0.285,40.804,11.149,5.357,0.187,0.594,1
7081,219,83.983,27.716,10.061,0.39,30.676,14.686,2.755,0.363,0.651,1
7082,235,104.125,38.279,7.816,0.272,44.822,12.796,4.897,0.204,0.58,1
7083,264,105.983,29.924,11.233,0.295,38.91,18.073,2.664,0.375,0.526,1
7084,248,109.296,30.117,10.485,0.261,36.222,18.728,2.873,0.348,0.475,1
7085,208,72.669,25.45,10.406,0.495,27.785,13.873,2.446,0.409,0.694,1
7086,264,104.912,38.804,8.662,0.301,44.102,11.211,4.48,0.223,0.642,1
7087,207,87.983,29.421,8.958,0.336,34.132,13.924,3.284,0.304,0.552,1
7088,229,100.326,35.107,8.305,0.286,40.608,12.469,4.227,0.237,0.57,1
7089,206,80.426,32.056,8.182,0.4,32.757,11.314,3.918,0.255,0.677,1
7090,130,53.698,19.637,8.429,0.567,22.561,10.0,2.33,0.429,0.81,1
7091,195,83.154,33.529,7.405,0.354,36.249,11.149,4.528,0.221,0.657,1
7092,213,88.669,30.003,9.039,0.34,35.355,13.422,3.319,0.301,0.608,1
7093,191,79.74,31.417,7.741,0.377,33.242,10.886,4.059,0.246,0.669,1
7094,292,112.125,38.205,9.731,0.292,44.777,14.83,3.926,0.255,0.601,1
7095,172,70.912,28.477,7.69,0.43,30.61,10.231,3.703,0.27,0.701,1
7096,170,65.598,25.326,8.547,0.496,27.857,11.466,2.963,0.337,0.771,1
7098,192,81.255,30.108,8.12,0.365,32.28,11.517,3.708,0.27,0.638,1
7099,195,74.669,28.63,8.672,0.44,31.401,11.992,3.301,0.303,0.717,1
7100,172,66.426,21.745,10.071,0.49,24.187,13.435,2.159,0.463,0.701,1
7101,184,73.841,28.42,8.243,0.424,29.614,11.442,3.448,0.29,0.704,1
7103,151,66.527,26.366,7.292,0.429,28.16,9.0,3.616,0.277,0.721,1
7104,186,82.083,22.052,10.739,0.347,26.926,17.637,2.053,0.487,0.566,1
7105,205,82.669,30.263,8.625,0.377,32.65,12.343,3.509,0.285,0.607,1
7106,202,79.255,31.647,8.127,0.404,33.541,11.159,3.894,0.257,0.688,1
7108,232,102.569,35.984,8.209,0.277,40.522,13.173,4.383,0.228,0.538,1
7109,165,64.184,21.867,9.607,0.503,24.597,12.69,2.276,0.439,0.728,1
7110,242,98.225,41.052,7.506,0.315,42.544,11.143,5.469,0.183,0.646,1
7111,228,85.154,33.663,8.624,0.395,34.67,11.883,3.903,0.256,0.667,1
7112,191,75.983,31.674,7.678,0.416,33.601,10.487,4.125,0.242,0.726,1
7113,204,82.569,32.475,7.998,0.376,35.468,11.059,4.06,0.246,0.673,1
7115,212,78.669,30.012,8.994,0.43,31.623,12.494,3.337,0.3,0.687,1
7116,164,62.77,25.538,8.176,0.523,27.295,10.733,3.123,0.32,0.774,1
7117,243,102.225,27.139,11.4,0.292,33.734,15.526,2.381,0.42,0.574,1
7119,167,75.154,32.563,6.53,0.372,33.971,9.839,4.987,0.201,0.7,1
7120,211,90.326,25.852,10.392,0.325,34.54,15.953,2.488,0.402,0.572,1
7121,214,90.468,27.406,9.942,0.329,33.242,14.875,2.757,0.363,0.595,1
7122,218,89.154,34.09,8.142,0.345,36.497,11.093,4.187,0.239,0.66,1
7123,105,36.87,14.209,9.409,0.971,14.765,9.899,1.51,0.662,0.929,0
7124,205,83.154,31.799,8.208,0.373,35.228,11.926,3.874,0.258,0.681,1
7125,206,82.912,34.905,7.514,0.377,35.468,10.748,4.645,0.215,0.683,1
7126,245,97.983,32.371,9.637,0.321,37.537,15.202,3.359,0.298,0.56,1
7127,267,99.397,33.438,10.167,0.34,38.079,15.629,3.289,0.304,0.608,1
7128,183,78.184,30.652,7.602,0.376,32.249,10.99,4.032,0.248,0.665,1
7129,213,78.569,26.783,10.126,0.434,29.833,14.552,2.645,0.378,0.664,1
7130,219,88.569,30.752,9.067,0.351,34.928,13.581,3.392,0.295,0.599,1
7131,255,101.539,29.022,11.187,0.311,37.216,18.556,2.594,0.385,0.54,1
7132,252,107.882,25.51,12.578,0.272,31.89,21.628,2.028,0.493,0.528,1
7133,267,105.154,28.971,11.734,0.303,34.015,19.615,2.469,0.405,0.521,1
7134,217,85.74,34.369,8.039,0.371,36.359,11.406,4.275,0.234,0.693,1
7135,242,90.811,29.426,10.471,0.369,32.016,16.744,2.81,0.356,0.607,1
7136,187,69.255,26.123,9.114,0.49,26.833,12.127,2.866,0.349,0.699,1
7137,196,81.74,26.678,9.354,0.369,33.302,13.648,2.852,0.351,0.649,1
7138,143,53.941,19.58,9.299,0.618,22.023,11.717,2.106,0.475,0.784,0
7139,171,65.012,25.676,8.48,0.508,27.785,11.021,3.028,0.33,0.763,1
7140,161,70.184,28.965,7.077,0.411,30.083,10.377,4.093,0.244,0.685,1
7141,196,79.983,32.686,7.635,0.385,34.828,10.82,4.281,0.234,0.703,1
7142,179,83.397,29.74,7.663,0.323,32.696,12.21,3.881,0.258,0.565,1
7144,147,62.184,20.538,9.113,0.478,24.698,11.497,2.254,0.444,0.726,1
7145,209,111.539,32.526,8.181,0.211,37.121,13.766,3.976,0.252,0.517,1
7148,263,113.497,36.834,9.091,0.257,46.174,16.254,4.052,0.247,0.555,1
7149,203,92.912,31.775,8.134,0.296,37.336,12.872,3.906,0.256,0.579,1
7150,208,94.811,37.076,7.143,0.291,40.224,11.495,5.191,0.193,0.58,1
7151,195,87.255,33.553,7.4,0.322,36.674,11.136,4.534,0.221,0.616,1
7154,218,94.669,38.683,7.175,0.306,40.853,11.344,5.391,0.185,0.605,1
7155,223,112.368,30.179,9.408,0.222,39.699,19.522,3.208,0.312,0.418,1
7157,150,66.77,25.89,7.377,0.423,28.16,10.137,3.51,0.285,0.726,1
7158,185,94.083,33.412,7.05,0.263,38.275,9.967,4.739,0.211,0.555,1
7159,129,52.184,20.673,7.945,0.595,22.204,9.366,2.602,0.384,0.809,0
7161,167,66.669,26.172,8.124,0.472,27.313,10.805,3.221,0.31,0.723,1
7163,173,81.012,30.908,7.127,0.331,34.132,10.0,4.337,0.231,0.674,1
7164,149,61.355,23.525,8.064,0.497,25.962,10.0,2.917,0.343,0.784,1
7165,153,65.698,22.048,8.836,0.445,24.698,12.522,2.495,0.401,0.652,1
7166,183,78.669,28.192,8.265,0.372,31.385,11.885,3.411,0.293,0.637,1
7167,147,67.355,27.486,6.81,0.407,28.636,9.582,4.036,0.248,0.707,1
7168,53,25.799,9.615,7.019,1.0,10.296,7.778,1.37,0.73,0.906,0
7169,163,73.497,27.32,7.597,0.379,31.623,10.607,3.596,0.278,0.671,1
7170,195,79.74,31.243,7.947,0.385,32.757,11.011,3.931,0.254,0.635,1
7172,166,64.284,25.262,8.367,0.505,26.249,10.0,3.019,0.331,0.789,1
7173,214,99.154,37.327,7.3,0.274,42.154,11.076,5.113,0.196,0.595,1
7174,138,59.355,19.451,9.033,0.492,22.804,12.437,2.153,0.464,0.711,1
7175,162,62.77,23.025,8.958,0.517,26.249,11.314,2.57,0.389,0.77,1
7176,178,77.598,28.929,7.834,0.371,33.061,10.0,3.693,0.271,0.689,1
7177,178,87.74,34.191,6.628,0.291,38.484,10.885,5.158,0.194,0.62,1
7178,242,116.225,32.542,9.468,0.225,40.447,18.241,3.437,0.291,0.47,1
7180,230,96.468,36.601,8.001,0.311,41.773,11.879,4.575,0.219,0.574,1
7181,143,65.012,23.986,7.591,0.425,27.203,10.607,3.16,0.316,0.699,1
7182,209,87.012,31.835,8.359,0.347,37.363,12.48,3.808,0.263,0.671,1
7183,151,67.497,28.613,6.719,0.416,29.732,9.192,4.258,0.235,0.704,1
7184,149,68.669,25.15,7.543,0.397,27.203,10.576,3.334,0.3,0.649,1
7185,182,71.012,26.164,8.857,0.454,29.12,12.258,2.954,0.339,0.722,1
7186,165,71.497,29.512,7.119,0.406,29.53,10.282,4.146,0.241,0.653,1
7187,174,76.326,25.124,8.818,0.375,29.833,12.63,2.849,0.351,0.659,1
7188,212,88.669,34.905,7.733,0.339,38.275,11.676,4.514,0.222,0.646,1
7189,205,89.497,30.269,8.623,0.322,36.892,12.954,3.51,0.285,0.596,1
7190,174,75.941,31.526,7.027,0.379,32.249,9.0,4.486,0.223,0.733,1
7192,205,89.64,35.707,7.31,0.321,39.051,11.314,4.885,0.205,0.637,1
7193,143,63.255,22.935,7.939,0.449,25.08,11.821,2.889,0.346,0.665,1
7194,164,69.698,28.483,7.331,0.424,29.428,9.408,3.885,0.257,0.724,1
7195,236,104.125,32.592,9.22,0.274,37.802,13.864,3.535,0.283,0.529,1
7196,170,73.941,29.277,7.393,0.391,31.575,10.349,3.96,0.253,0.751,1
7197,181,72.083,28.809,7.999,0.438,31.241,11.314,3.601,0.278,0.692,1
7198,144,68.284,25.773,7.114,0.388,29.155,10.0,3.623,0.276,0.704,1
7199,159,75.255,28.124,7.198,0.353,31.385,10.119,3.907,0.256,0.605,1
7200,151,70.77,23.788,8.082,0.379,27.731,12.248,2.943,0.34,0.611,1
7201,228,89.255,32.718,8.873,0.36,37.483,13.0,3.687,0.271,0.696,1
7202,195,83.841,30.036,8.266,0.349,35.777,12.908,3.634,0.275,0.627,1
7203,172,71.941,28.894,7.579,0.418,30.806,11.0,3.812,0.262,0.723,1
7204,137,63.941,24.267,7.188,0.421,27.166,10.0,3.376,0.296,0.71,1
7205,177,87.841,33.673,6.693,0.288,37.947,9.739,5.031,0.199,0.604,1
7206,226,109.397,39.581,7.27,0.237,46.819,11.468,5.444,0.184,0.529,1
7207,217,89.397,30.384,9.094,0.341,32.249,13.244,3.341,0.299,0.59,1
7208,245,114.368,39.665,7.865,0.235,49.244,12.881,5.044,0.198,0.508,1
